CGG_LABEL_ENCODED,PYEONG,BUILDING_AGE,FLR,BRAND_SCORE,IS_PREMIUM_GU,SUBWAY_SCORE,EDUCATION_PREMIUM
19,11.628099999999998,3.0,20,2,0,4,0
1,25.63385,16.0,15,3,0,2,0
1,18.086475,6.0,16,2,0,2,0
8,13.88475,36.0,8,2,0,3,1
14,45.862025,21.0,10,5,1,5,1
3,22.061325,5.0,11,2,0,2,0
8,18.10765,20.0,11,2,0,3,1
6,4.510275,11.0,17,2,0,3,0
15,18.1379,25.0,7,2,0,4,0
8,18.140925,26.0,5,2,0,3,1
24,20.6063,29.0,6,2,0,3,0
19,24.330075,18.0,2,2,0,4,0
5,38.31465,28.0,15,1,0,3,0
18,18.068325,24.0,12,2,0,3,1
16,18.146975,21.0,3,2,0,3,0
0,18.116725,13.0,4,3,1,5,1
3,14.97375,32.0,3,2,0,2,0
17,18.122775,28.0,9,2,1,4,1
16,18.092525,8.0,2,5,0,3,0
17,25.69435,20.0,2,2,1,4,1
18,13.068,37.0,9,2,0,3,1
0,18.13185,33.0,11,2,1,5,1
11,18.116725,32.0,10,2,0,3,0
3,17.856575,16.0,2,2,0,2,0
24,4.522374999999999,12.0,2,2,0,3,0
22,30.851975,8.0,6,5,0,5,0
8,34.86615,32.0,5,3,0,3,1
9,25.67015,33.0,5,2,0,3,0
15,25.50075,9.0,16,3,0,4,0
17,18.038075,12.0,6,2,1,4,1
10,17.9564,28.0,2,2,0,3,0
11,25.703425,22.0,3,1,0,3,0
11,18.1016,32.0,3,2,0,3,0
2,17.197125,23.0,3,2,0,3,0
20,31.11515,5.0,12,3,0,4,0
8,37.331525,29.0,1,2,0,3,1
11,4.843025,10.0,17,3,0,3,0
6,25.69435,6.0,14,2,0,3,0
8,28.250475,42.0,4,2,0,3,1
9,16.803874999999998,11.0,8,2,0,3,0
5,25.67015,29.0,11,2,0,3,0
1,19.417475,21.0,4,2,0,2,0
8,4.7069,12.0,15,2,0,3,1
9,10.99285,34.0,8,2,0,3,0
9,25.69435,30.0,10,2,0,3,0
9,25.69435,27.0,7,2,0,3,0
8,4.7069,12.0,19,2,0,3,1
8,11.979,31.0,8,2,0,3,1
9,18.10765,30.0,9,1,0,3,0
17,14.7862,20.0,7,2,1,4,1
13,14.90115,37.0,1,2,0,4,0
22,25.6641,8.0,6,5,0,5,0
8,18.146975,19.0,8,3,0,3,1
4,25.709475,11.0,6,3,0,3,0
18,18.09555,23.0,17,3,0,3,1
8,18.09555,27.0,25,2,0,3,1
19,25.648975,20.0,5,2,0,4,0
6,18.165125,22.0,4,2,0,3,0
8,17.68415,33.0,12,2,0,3,1
8,4.516325,12.0,14,2,0,3,1
19,11.056375,41.0,3,2,0,4,0
1,19.4326,3.0,4,2,0,2,0
19,19.481,39.0,7,2,0,4,0
10,25.673175,22.0,5,1,0,3,0
16,18.10765,22.0,5,1,0,3,0
14,25.50075,22.0,1,2,1,5,1
8,14.98585,34.0,4,2,0,3,1
21,18.09555,16.0,6,3,0,3,0
10,28.8706,41.0,11,1,0,3,0
1,17.9685,23.0,9,2,0,2,0
18,25.606625,22.0,7,2,0,3,1
4,9.1113,11.0,15,2,0,3,0
17,19.659475,13.0,25,4,1,4,1
18,48.00675,38.0,5,2,0,3,1
20,18.013875,24.0,20,2,0,4,0
23,19.774425,26.0,9,2,0,5,0
11,25.685275,15.0,5,1,0,3,0
8,18.146975,19.0,4,3,0,3,1
13,18.1379,37.0,6,1,0,4,0
6,14.7378,21.0,7,2,0,3,0
24,18.0774,28.0,6,2,0,3,0
10,34.6665,25.0,22,1,0,3,0
0,25.655025,11.0,2,2,1,5,1
11,18.050175,24.0,4,3,0,3,0
19,36.061025,22.0,25,2,0,4,0
17,25.70645,7.0,23,2,1,4,1
15,18.098575,25.0,2,2,0,4,0
3,25.70645,21.0,2,2,0,2,0
4,18.231675,41.0,6,2,0,3,0
18,31.868375,38.0,7,2,0,3,1
11,31.67175,32.0,12,2,0,3,0
11,25.6883,6.0,4,5,0,3,0
18,22.878075,13.0,3,1,0,3,1
17,18.1258,28.0,20,2,1,4,1
21,18.09555,16.0,2,3,0,3,0
10,18.116725,18.0,10,3,0,3,0
8,17.9685,26.0,24,2,0,3,1
5,25.703425,26.0,11,1,0,3,0
24,25.661075,8.0,6,3,0,3,0
10,18.1379,4.0,18,3,0,3,0
20,41.554425,23.0,17,2,0,4,0
6,25.69435,21.0,5,2,0,3,0
1,25.6762,9.0,8,2,0,2,0
13,8.1312,11.0,14,2,0,4,0
7,12.048575,50.0,5,2,0,3,0
18,15.327675,37.0,3,2,0,3,1
14,18.128825,7.0,10,5,1,5,1
6,18.1137,25.0,11,2,0,3,0
6,25.673175,25.0,25,2,0,3,0
6,17.578274999999998,5.0,8,2,0,3,0
12,18.110675,29.0,1,2,0,4,0
1,22.37895,30.0,11,2,0,2,0
14,25.703425,15.0,7,3,1,5,1
16,18.1137,20.0,9,2,0,3,0
16,18.1137,20.0,18,2,0,3,0
0,25.63385,37.0,8,2,1,5,1
1,18.0048,27.0,7,2,0,2,0
24,4.461875,4.0,13,2,0,3,0
4,25.69435,3.0,21,3,0,3,0
4,25.69435,3.0,21,3,0,3,0
11,25.6641,14.0,10,2,0,3,0
5,25.655025,25.0,12,1,0,3,0
0,25.64595,37.0,10,1,1,5,1
1,18.104625,29.0,7,1,0,2,0
12,18.013875,25.0,7,1,0,4,0
6,18.122775,23.0,4,2,0,3,0
24,15.236925,28.0,10,2,0,3,0
8,13.34025,32.0,12,2,0,3,1
1,25.709475,18.0,7,2,0,2,0
11,18.146975,18.0,7,3,0,3,0
17,25.703425,9.0,9,3,1,4,1
17,25.709475,9.0,18,3,1,4,1
18,25.02885,23.0,1,2,0,3,1
9,15.10685,35.0,3,2,0,3,0
22,19.55965,32.0,5,2,0,5,0
12,18.074375,6.0,15,3,0,4,0
12,25.68225,22.0,9,2,0,4,0
2,18.1379,22.0,15,2,0,3,0
15,18.0774,24.0,4,2,0,4,0
10,18.044125,22.0,9,2,0,3,0
21,18.1379,4.0,16,3,0,3,0
21,18.1379,4.0,3,3,0,3,0
8,18.15,4.0,21,3,0,3,1
23,18.13185,23.0,2,2,0,5,0
15,18.140925,20.0,6,3,0,4,0
2,25.709475,33.0,6,2,0,3,0
1,25.691325000000003,5.0,5,2,0,2,0
8,25.685275,23.0,19,2,0,3,1
15,34.699774999999995,24.0,6,1,0,4,0
19,18.11975,27.0,18,2,0,4,0
1,25.570325,16.0,9,3,0,2,0
15,25.69435,23.0,2,2,0,4,0
0,18.128825,10.0,7,3,1,5,1
17,25.7125,28.0,4,2,1,4,1
6,18.122775,23.0,4,2,0,3,0
13,25.703425,10.0,13,5,0,4,0
8,15.17945,38.0,7,2,0,3,1
1,25.703425,4.0,13,5,0,2,0
1,49.794525,18.0,22,1,0,2,0
1,23.8491,6.0,4,4,0,2,0
16,25.65805,19.0,7,3,0,3,0
3,11.979,31.0,5,2,0,2,0
4,25.4463,19.0,8,2,0,3,0
10,37.7399,47.0,9,2,0,3,0
18,19.91055,39.0,14,2,0,3,1
18,14.50185,39.0,17,2,0,3,1
18,29.31225,40.0,1,2,0,3,1
18,18.140925,5.0,8,1,0,3,1
18,25.642925,29.0,21,2,0,3,1
21,25.473525,14.0,14,3,0,3,0
21,20.17675,37.0,1,2,0,3,0
8,21.51985,42.0,10,2,0,3,1
12,16.552799999999998,29.0,9,1,0,4,0
24,25.709475,26.0,5,2,0,3,0
0,36.82635,20.0,16,2,1,5,1
24,8.2159,6.0,14,2,0,3,0
0,25.69435,4.0,33,5,1,5,1
12,25.673175,14.0,4,4,0,4,0
10,10.38785,2.0,7,2,0,3,0
10,8.261275,2.0,6,2,0,3,0
10,9.731425,2.0,6,2,0,3,0
10,9.731425,2.0,3,2,0,3,0
10,9.731425,2.0,2,2,0,3,0
10,9.731425,2.0,5,2,0,3,0
10,9.731425,2.0,4,2,0,3,0
10,9.604375,2.0,7,2,0,3,0
10,8.82695,2.0,6,2,0,3,0
10,8.551675,2.0,6,2,0,3,0
10,7.937599999999999,2.0,3,2,0,3,0
10,7.937599999999999,2.0,2,2,0,3,0
10,7.937599999999999,2.0,2,2,0,3,0
10,7.937599999999999,2.0,4,2,0,3,0
10,7.429399999999999,2.0,3,2,0,3,0
10,7.937599999999999,2.0,3,2,0,3,0
10,7.871049999999999,2.0,4,2,0,3,0
10,7.871049999999999,2.0,3,2,0,3,0
10,7.871049999999999,2.0,2,2,0,3,0
10,7.429399999999999,2.0,5,2,0,3,0
10,13.427975,2.0,6,2,0,3,0
10,13.427975,2.0,7,2,0,3,0
11,18.001775,22.0,10,2,0,3,0
2,11.3135,23.0,1,2,0,3,0
11,25.2527,37.0,7,1,0,3,0
10,7.429399999999999,2.0,4,2,0,3,0
13,17.738599999999998,28.0,9,2,0,4,0
0,12.6082,24.0,18,2,1,5,1
23,4.951925,12.0,13,3,0,5,0
9,15.30045,39.0,11,3,0,3,0
14,39.8937,29.0,12,3,1,5,1
14,24.517625,33.0,13,2,1,5,1
10,34.772375,28.0,9,2,0,3,0
6,37.34665,26.0,11,2,0,3,0
3,25.709475,32.0,12,2,0,2,0
7,18.122775,23.0,11,2,0,3,0
13,19.520325,37.0,11,2,0,4,0
19,18.13185,27.0,7,2,0,4,0
8,12.03345,35.0,4,2,0,3,1
8,12.03345,35.0,9,2,0,3,1
8,13.34025,32.0,12,2,0,3,1
22,18.13185,16.0,5,3,0,5,0
22,5.13645,11.0,11,2,0,5,0
21,25.679225,15.0,4,3,0,3,0
19,16.90975,42.0,9,2,0,4,0
10,7.429399999999999,2.0,2,2,0,3,0
10,7.937599999999999,2.0,4,2,0,3,0
10,7.278149999999999,2.0,5,2,0,3,0
16,18.13185,27.0,9,2,0,3,0
13,18.1016,5.0,4,1,0,4,0
4,18.146975,20.0,12,2,0,3,0
21,18.128825,5.0,2,2,0,3,0
14,40.598525,20.0,6,2,1,5,1
18,32.7547,38.0,13,2,0,3,1
18,28.80405,39.0,2,2,0,3,1
17,10.72665,36.0,13,2,1,4,1
19,25.70645,24.0,15,5,0,4,0
18,32.346325,38.0,15,2,0,3,1
18,21.589425,38.0,12,2,0,3,1
3,25.70645,8.0,5,3,0,2,0
0,18.146975,7.0,1,4,1,5,1
22,25.68225,26.0,9,1,0,5,0
16,18.1137,27.0,20,2,0,3,0
11,18.1016,31.0,23,1,0,3,0
16,25.7004,22.0,12,4,0,3,0
16,19.97105,44.0,2,1,0,3,0
6,5.054775,3.0,15,2,0,3,0
3,18.146975,10.0,1,3,0,2,0
10,7.278149999999999,2.0,5,2,0,3,0
6,4.570774999999999,13.0,15,2,0,3,0
18,36.998775,39.0,3,2,0,3,1
8,25.370675,23.0,11,3,0,3,1
10,6.96355,2.0,4,2,0,3,0
10,7.275125,2.0,5,2,0,3,0
8,15.10685,37.0,11,2,0,3,1
10,7.244874999999999,2.0,3,2,0,3,0
10,7.244874999999999,2.0,4,2,0,3,0
10,7.244874999999999,2.0,2,2,0,3,0
10,7.244874999999999,2.0,5,2,0,3,0
10,7.021025,2.0,2,2,0,3,0
10,7.021025,2.0,5,2,0,3,0
3,25.70645,8.0,5,3,0,2,0
10,7.021025,2.0,4,2,0,3,0
10,7.021025,2.0,3,2,0,3,0
9,21.71345,36.0,4,2,0,3,0
10,6.96355,2.0,5,2,0,3,0
10,6.96355,2.0,3,2,0,3,0
12,15.09475,22.0,6,3,0,4,0
6,12.0758,7.0,8,2,0,3,0
0,25.6641,13.0,7,3,1,5,1
2,25.70645,35.0,8,2,0,3,0
17,25.70645,4.0,19,3,1,4,1
15,22.0341,39.0,13,2,0,4,0
10,6.96355,2.0,2,2,0,3,0
11,4.292475,13.0,2,2,0,3,0
19,25.703425,11.0,12,5,0,4,0
19,14.825525,3.0,8,5,0,4,0
13,18.14395,7.0,15,3,0,4,0
0,36.5299,42.0,3,2,1,5,1
8,15.515225,36.0,14,2,0,3,1
0,38.729075,42.0,4,2,1,5,1
15,25.64595,13.0,5,3,0,4,0
15,18.11975,18.0,3,3,0,4,0
8,25.652,21.0,10,2,0,3,1
1,18.013875,9.0,22,2,0,2,0
6,18.134875,25.0,11,2,0,3,0
8,25.709475,5.0,3,3,0,3,1
20,25.57335,21.0,2,2,0,4,0
8,12.03345,35.0,9,2,0,3,1
17,18.146975,8.0,13,2,1,4,1
17,25.661075,18.0,17,2,1,4,1
1,19.943825,21.0,7,2,0,2,0
15,27.1645,23.0,6,2,0,4,0
14,18.092525,29.0,11,3,1,5,1
13,18.140925,37.0,10,1,0,4,0
8,18.11975,26.0,6,2,0,3,1
16,25.7125,19.0,11,3,0,3,0
19,25.70645,5.0,6,2,0,4,0
16,34.609024999999995,26.0,12,2,0,3,0
14,42.861225,21.0,1,1,1,5,1
23,18.13185,17.0,22,3,0,5,0
6,18.14395,22.0,11,2,0,3,0
2,18.1379,22.0,9,2,0,3,0
15,25.70645,13.0,3,5,0,4,0
16,25.6036,20.0,9,3,0,3,0
23,34.7512,23.0,4,2,0,5,0
6,18.1137,26.0,21,2,0,3,0
12,25.673175,21.0,16,2,0,4,0
9,18.10765,30.0,4,1,0,3,0
0,18.1137,25.0,3,2,1,5,1
17,25.70645,22.0,11,2,1,4,1
8,21.420025,42.0,3,2,0,3,1
18,37.676375,38.0,5,2,0,3,1
7,19.18455,28.0,9,2,0,3,0
10,18.1379,25.0,5,1,0,3,0
18,16.619349999999997,38.0,14,2,0,3,1
12,42.964075,13.0,37,2,0,4,0
18,43.0155,39.0,11,2,0,3,1
19,25.70645,5.0,6,2,0,4,0
0,25.5189,6.0,23,5,1,5,1
23,18.13185,17.0,22,3,0,5,0
17,8.373199999999999,17.0,20,2,1,4,1
13,22.732875,33.0,14,1,0,4,0
2,18.15,21.0,3,3,0,3,0
16,25.6883,27.0,3,2,0,3,0
2,25.612675,33.0,14,3,0,3,0
15,25.5794,24.0,1,2,0,4,0
14,18.13185,26.0,4,1,1,5,1
14,8.954,20.0,22,1,1,5,1
4,25.709475,20.0,19,2,0,3,0
5,18.0774,25.0,23,1,0,3,0
3,25.709475,32.0,4,1,0,2,0
6,25.7004,19.0,12,2,0,3,0
10,11.867074999999998,5.0,9,2,0,3,0
8,33.9526,32.0,4,2,0,3,1
19,25.679225,24.0,4,2,0,4,0
19,25.58545,17.0,1,2,0,4,0
14,7.789375,12.0,8,2,1,5,1
24,4.461875,4.0,10,2,0,3,0
14,18.13185,26.0,4,1,1,5,1
8,9.797975,38.0,15,2,0,3,1
23,25.703425,8.0,24,5,0,5,0
4,18.1379,19.0,2,2,0,3,0
12,25.7004,18.0,5,2,0,4,0
12,25.60965,15.0,3,3,0,4,0
17,45.550450000000005,21.0,12,4,1,4,1
11,4.44675,9.0,3,2,0,3,0
16,15.569674999999998,44.0,1,1,0,3,0
16,25.588475,26.0,22,2,0,3,0
16,15.569674999999998,44.0,3,1,0,3,0
19,20.9088,22.0,5,2,0,4,0
19,25.68225,21.0,5,2,0,4,0
21,25.709475,15.0,12,4,0,3,0
15,25.5794,24.0,1,2,0,4,0
13,18.11975,8.0,2,3,0,4,0
17,18.1137,18.0,22,2,1,4,1
12,25.243625,9.0,12,3,0,4,0
17,25.7004,21.0,11,4,1,4,1
2,40.374675,21.0,3,2,0,3,0
15,16.295675,42.0,3,2,0,4,0
18,47.4441,38.0,10,2,0,3,1
24,25.4463,26.0,20,2,0,3,0
16,25.65805,15.0,14,4,0,3,0
16,18.15,22.0,6,2,0,3,0
1,9.489425,21.0,7,1,0,2,0
0,30.84895,4.0,18,4,1,5,1
15,18.122775,35.0,1,1,0,4,0
15,35.776675,23.0,5,2,0,4,0
17,15.660425,12.0,13,2,1,4,1
18,25.6762,23.0,13,3,0,3,1
2,34.6302,15.0,11,2,0,3,0
18,47.4441,38.0,10,2,0,3,1
18,25.6762,23.0,13,3,0,3,1
3,40.8012,21.0,6,3,0,2,0
21,18.14395,8.0,19,2,0,3,0
0,25.582425,14.0,5,2,1,5,1
1,13.918024999999998,22.0,4,2,0,2,0
2,34.742124999999994,21.0,6,2,0,3,0
0,9.084075,23.0,10,1,1,5,1
12,45.06645,13.0,16,2,0,4,0
9,25.68225,37.0,7,2,0,3,0
8,12.03345,35.0,8,2,0,3,1
4,14.825525,2.0,8,2,0,3,0
0,37.2922,41.0,11,2,1,5,1
17,13.246475,39.0,9,2,1,4,1
11,37.742925,28.0,7,2,0,3,0
17,18.1258,28.0,17,2,1,4,1
19,36.3121,11.0,5,5,0,4,0
21,5.87455,5.0,18,2,0,3,0
6,6.046975,14.0,16,2,0,3,0
21,18.14395,3.0,13,3,0,3,0
16,25.673175,27.0,6,2,0,3,0
9,20.1344,35.0,3,2,0,3,0
19,19.80165,37.0,5,1,0,4,0
16,25.661075,17.0,8,3,0,3,0
3,11.979,32.0,7,2,0,2,0
24,12.0516,29.0,1,2,0,3,0
8,25.673175,26.0,12,2,0,3,1
9,13.88475,37.0,8,2,0,3,0
18,19.738125,39.0,14,2,0,3,1
19,19.80165,37.0,5,1,0,4,0
18,32.346325,38.0,8,2,0,3,1
21,29.36065,10.0,4,3,0,3,0
16,25.661075,17.0,8,3,0,3,0
12,25.60965,19.0,2,3,0,4,0
12,15.134075,39.0,8,1,0,4,0
18,18.140925,27.0,8,2,0,3,1
17,44.0803,19.0,12,2,1,4,1
15,18.04715,9.0,9,2,0,4,0
15,18.128825,9.0,28,2,0,4,0
17,18.068325,12.0,24,2,1,4,1
2,25.709475,16.0,10,1,0,3,0
8,34.893375,32.0,11,2,0,3,1
18,25.50075,22.0,13,2,0,3,1
14,25.65805,32.0,9,2,1,5,1
8,43.8504,22.0,4,2,0,3,1
17,18.1137,25.0,10,2,1,4,1
17,11.979,28.0,2,2,1,4,1
18,16.619349999999997,38.0,11,2,0,3,1
3,25.531,22.0,3,2,0,2,0
3,11.97295,31.0,13,2,0,2,0
7,18.0169,23.0,3,2,0,3,0
3,18.134875,27.0,6,2,0,2,0
11,25.709475,21.0,7,2,0,3,0
4,18.104625,22.0,14,2,0,3,0
17,36.793075,17.0,3,3,1,4,1
17,18.122775,28.0,15,1,1,4,1
6,13.5036,27.0,11,1,0,3,0
16,17.87775,3.0,23,3,0,3,0
14,25.570325,36.0,8,2,1,5,1
7,25.6157,11.0,19,3,0,3,0
10,25.655025,23.0,10,2,0,3,0
6,13.5036,27.0,9,1,0,3,0
8,17.68415,33.0,6,2,0,3,1
16,25.64595,27.0,20,2,0,3,0
16,25.691325000000003,6.0,21,3,0,3,0
17,38.051475,37.0,12,2,1,4,1
3,25.6399,21.0,1,3,0,2,0
9,32.05895,22.0,4,2,0,3,0
2,25.709475,14.0,9,1,0,3,0
10,13.415875,33.0,11,2,0,3,0
3,25.6641,33.0,13,3,0,2,0
12,11.256025,12.0,6,2,0,4,0
0,15.0282,33.0,4,2,1,5,1
14,16.17165,40.0,6,2,1,5,1
9,25.6399,28.0,7,2,0,3,0
9,25.57335,29.0,6,2,0,3,0
0,49.5132,32.0,11,2,1,5,1
0,12.09395,33.0,4,2,1,5,1
15,34.651375,18.0,4,3,0,4,0
9,25.57335,29.0,6,2,0,3,0
14,25.703425,15.0,17,3,1,5,1
12,25.63385,18.0,4,2,0,4,0
8,17.965475,37.0,5,2,0,3,1
23,17.433075,26.0,16,2,0,5,0
9,17.777925,37.0,6,2,0,3,0
23,5.70515,4.0,11,2,0,5,0
10,25.1196,20.0,4,2,0,3,0
15,34.687675,26.0,2,2,0,4,0
2,21.710425,17.0,6,2,0,3,0
13,25.7004,28.0,12,2,0,4,0
5,18.09555,28.0,24,1,0,3,0
20,4.141225,13.0,19,2,0,4,0
8,15.004,26.0,9,3,0,3,1
7,25.69435,17.0,5,2,0,3,0
9,20.1344,35.0,3,2,0,3,0
9,15.10685,35.0,3,2,0,3,0
10,25.655025,23.0,11,2,0,3,0
8,18.13185,26.0,3,2,0,3,1
6,25.70645,27.0,15,2,0,3,0
21,25.6883,4.0,3,3,0,3,0
4,25.6641,29.0,3,2,0,3,0
1,21.16895,22.0,3,2,0,2,0
0,11.979,32.0,7,2,1,5,1
7,35.0295,11.0,23,3,0,3,0
7,12.50535,36.0,13,2,0,3,0
0,14.97375,32.0,6,2,1,5,1
7,25.531,9.0,22,3,0,3,0
16,15.569674999999998,44.0,1,1,0,3,0
22,48.100525,17.0,7,2,0,5,0
0,22.16115,42.0,6,2,1,5,1
0,25.171025,42.0,6,2,1,5,1
0,21.55615,13.0,6,2,1,5,1
17,25.618725,28.0,7,2,1,4,1
21,25.7004,23.0,5,2,0,3,0
10,7.3568,12.0,4,2,0,3,0
23,43.024575,15.0,36,2,0,5,0
1,12.0758,10.0,13,2,0,2,0
10,19.617125,18.0,20,4,0,3,0
9,4.49515,7.0,12,2,0,3,0
0,22.506,38.0,11,2,1,5,1
18,28.940175,39.0,2,2,0,3,1
1,12.0758,10.0,8,2,0,2,0
18,34.711875,20.0,11,3,0,3,1
6,4.2471,11.0,18,2,0,3,0
13,34.723975,20.0,4,4,0,4,0
17,9.943174999999998,21.0,12,1,1,4,1
14,25.685275,23.0,1,2,1,5,1
12,8.805774999999999,20.0,23,1,0,4,0
6,18.134875,30.0,23,2,0,3,0
8,30.809625,32.0,7,2,0,3,1
5,25.7004,29.0,13,3,0,3,0
19,18.140925,6.0,6,3,0,4,0
10,25.709475,20.0,12,2,0,3,0
4,25.648975,20.0,20,3,0,3,0
16,34.766325,18.0,8,4,0,3,0
16,20.815025,17.0,7,2,0,3,0
10,25.709475,18.0,17,1,0,3,0
19,18.11975,29.0,9,2,0,4,0
6,17.995725,24.0,9,1,0,3,0
14,25.648975,10.0,6,2,1,5,1
3,17.959425,26.0,11,2,0,2,0
11,25.703425,22.0,1,4,0,3,0
19,18.11975,29.0,9,2,0,4,0
21,25.521925,14.0,6,3,0,3,0
24,10.678249999999998,38.0,4,2,0,3,0
16,25.70645,4.0,10,4,0,3,0
8,18.0774,25.0,10,1,0,3,1
11,25.5068,22.0,5,3,0,3,0
1,25.41605,20.0,2,2,0,2,0
18,18.1137,28.0,6,2,0,3,1
1,25.41605,20.0,2,2,0,2,0
15,25.65805,24.0,4,2,0,4,0
1,25.4826,6.0,8,2,0,2,0
17,25.636875,37.0,13,2,1,4,1
17,35.570975,37.0,11,2,1,4,1
5,18.110675,22.0,16,3,0,3,0
5,24.124375,37.0,15,2,0,3,0
3,24.160675,25.0,4,2,0,2,0
8,18.134875,27.0,3,2,0,3,1
24,20.6063,29.0,12,2,0,3,0
6,25.7004,27.0,16,2,0,3,0
0,49.5132,32.0,11,2,1,5,1
2,15.751175,2.0,12,2,0,3,0
19,18.13185,29.0,12,2,0,4,0
0,11.951775,33.0,4,2,1,5,1
8,11.979,31.0,3,2,0,3,1
3,44.60665,19.0,2,2,0,2,0
21,18.025975,9.0,4,2,0,3,0
11,40.060075,19.0,4,2,0,3,0
19,25.60965,30.0,6,2,0,4,0
16,25.618725,18.0,20,3,0,3,0
1,22.037125,25.0,19,1,0,2,0
8,22.000825,36.0,1,2,0,3,1
8,12.493249999999998,37.0,12,2,0,3,1
5,14.65915,49.0,1,2,0,3,0
8,18.14395,3.0,21,2,0,3,1
15,34.62415,29.0,3,2,0,4,0
17,25.697375,34.0,7,2,1,4,1
7,25.7004,26.0,18,2,0,3,0
1,25.679225,23.0,3,2,0,2,0
21,25.68225,6.0,8,3,0,3,0
8,25.0107,32.0,6,1,0,3,1
1,25.5189,41.0,5,1,0,2,0
24,25.655025,31.0,4,1,0,3,0
17,25.70645,7.0,24,2,1,4,1
8,25.703425,23.0,10,2,0,3,1
16,34.385175,27.0,1,2,0,3,0
6,18.134875,25.0,8,2,0,3,0
6,18.134875,25.0,9,2,0,3,0
24,18.0774,28.0,8,2,0,3,0
1,25.679225,23.0,3,2,0,2,0
20,39.04065,22.0,2,3,0,4,0
6,18.019925,26.0,13,2,0,3,0
12,25.7004,28.0,25,2,0,4,0
6,22.642125,6.0,3,2,0,3,0
21,16.846225,3.0,12,2,0,3,0
17,14.86485,39.0,3,1,1,4,1
15,25.68225,11.0,5,2,0,4,0
0,41.5151,23.0,42,3,1,5,1
24,10.814375,7.0,5,2,0,3,0
0,14.883,33.0,8,2,1,5,1
20,40.95245,5.0,33,3,0,4,0
7,18.11975,26.0,13,2,0,3,0
7,25.652,19.0,9,2,0,3,0
16,25.703425,22.0,5,2,0,3,0
7,25.6762,21.0,2,2,0,3,0
0,25.7125,19.0,4,2,1,5,1
8,34.602975,32.0,9,2,0,3,1
19,25.485625,23.0,8,2,0,4,0
19,15.121975,11.0,12,2,0,4,0
24,18.044125,23.0,17,2,0,3,0
23,18.13185,23.0,15,2,0,5,0
0,11.979,32.0,12,2,1,5,1
16,25.7004,25.0,7,2,0,3,0
7,18.140925,7.0,45,3,0,3,0
1,18.086475,6.0,19,2,0,2,0
20,18.02295,26.0,4,2,0,4,0
21,21.2839,16.0,3,2,0,3,0
20,25.685275,27.0,6,2,0,4,0
1,25.63385,16.0,13,3,0,2,0
13,25.697375,7.0,9,3,0,4,0
13,18.104625,7.0,15,3,0,4,0
5,25.703425,4.0,7,3,0,3,0
13,25.703425,10.0,23,5,0,4,0
21,16.846225,3.0,12,2,0,3,0
13,25.69435,7.0,17,3,0,4,0
13,18.1379,26.0,5,1,0,4,0
8,25.636875,26.0,14,2,0,3,1
16,34.68465,22.0,7,2,0,3,0
10,25.679225,24.0,23,1,0,3,0
13,18.1379,26.0,5,1,0,4,0
1,25.655025,17.0,29,3,0,2,0
2,25.679225,21.0,11,3,0,3,0
15,18.13185,28.0,13,1,0,4,0
11,19.798625,23.0,5,2,0,3,0
10,7.263025,12.0,12,2,0,3,0
17,25.50075,24.0,5,2,1,4,1
18,19.6867,39.0,4,2,0,3,1
12,18.08345,4.0,21,5,0,4,0
12,32.5127,21.0,6,2,0,4,0
20,18.013875,24.0,4,2,0,4,0
3,12.027399999999998,32.0,15,2,0,2,0
1,18.146975,17.0,17,3,0,2,0
21,18.1258,6.0,19,4,0,3,0
3,18.122775,28.0,2,2,0,2,0
11,16.77665,22.0,21,3,0,3,0
1,34.385175,15.0,15,3,0,2,0
15,17.923125,13.0,6,4,0,4,0
17,26.332625,13.0,18,4,1,4,1
2,25.703425,15.0,7,4,0,3,0
1,17.953375,9.0,11,4,0,2,0
1,17.953375,9.0,7,4,0,2,0
21,18.146975,7.0,15,3,0,3,0
8,8.1675,37.0,2,2,0,3,1
20,25.703425,25.0,3,2,0,4,0
17,9.3775,28.0,7,1,1,4,1
16,25.673175,27.0,12,2,0,3,0
0,15.118949999999998,48.0,7,3,1,5,1
9,25.69435,30.0,15,2,0,3,0
6,22.351725,41.0,5,2,0,3,0
2,18.09555,26.0,7,2,0,3,0
3,14.783174999999998,8.0,9,2,0,2,0
9,4.49515,7.0,10,2,0,3,0
13,24.148575,22.0,7,3,0,4,0
10,18.1016,21.0,16,2,0,3,0
4,25.703425,17.0,15,2,0,3,0
16,18.1137,27.0,10,2,0,3,0
14,25.673175,10.0,10,2,1,5,1
15,33.907225,26.0,10,2,0,4,0
3,25.703425,31.0,5,2,0,2,0
24,12.0516,29.0,10,2,0,3,0
8,10.4181,31.0,14,2,0,3,1
16,25.685275,14.0,15,2,0,3,0
16,25.425125,18.0,2,4,0,3,0
8,14.402025,37.0,3,2,0,3,1
9,15.055425,29.0,11,2,0,3,0
0,37.150025,24.0,13,4,1,5,1
6,25.709475,36.0,7,2,0,3,0
23,25.70645,8.0,6,5,0,5,0
18,24.929025,21.0,4,2,0,3,1
12,31.668725,20.0,16,3,0,4,0
24,6.69735,6.0,6,2,0,3,0
8,13.88475,37.0,4,2,0,3,1
8,13.88475,36.0,11,2,0,3,1
17,18.1137,18.0,14,2,1,4,1
1,25.697375,5.0,17,2,0,2,0
23,9.035675,7.0,5,2,0,5,0
