CGG_LABEL_ENCODED,PYEONG,BUILDING_AGE,FLR,BRAND_SCORE,IS_PREMIUM_GU,SUBWAY_SCORE,EDUCATION_PREMIUM
8,13.88475,37.0,1,2,0,3,1
11,18.1454625,4.0,13,3,0,3,0
11,25.697375,9.0,16,2,0,3,0
21,40.8254,17.0,12,3,0,3,0
18,25.68225,20.0,5,2,0,3,1
12,25.655025,19.0,12,3,0,4,0
0,45.3387,23.0,6,2,1,5,1
12,25.70887,18.0,10,2,0,4,0
11,14.9673975,4.0,3,3,0,3,0
15,18.11975,18.0,9,3,0,4,0
14,34.723975,12.0,5,2,1,5,1
14,25.642925,14.0,3,2,1,5,1
8,15.5727,39.0,14,2,0,3,1
14,25.697375,22.0,2,4,1,5,1
3,25.6976775,20.0,4,3,0,2,0
14,29.974725,26.0,7,2,1,5,1
8,9.67395,38.0,3,2,0,3,1
8,17.908,38.0,14,2,0,3,1
8,17.548025,38.0,5,2,0,3,1
8,17.965475,37.0,8,2,0,3,1
11,35.770624999999995,32.0,15,2,0,3,0
0,25.709475,7.0,19,3,1,5,1
0,25.48139,17.0,14,3,1,5,1
19,17.9685,27.0,14,4,0,4,0
2,17.844475,15.0,8,4,0,3,0
18,49.331700000000005,22.0,24,2,0,3,1
0,25.709475,10.0,20,4,1,5,1
1,21.538,41.0,9,2,0,2,0
1,25.6383875,42.0,2,2,0,2,0
9,12.986325,37.0,14,2,0,3,0
8,15.436575,30.0,13,1,0,3,1
8,17.91405,39.0,7,2,0,3,1
8,15.17945,38.0,13,2,0,3,1
19,34.69675,26.0,17,2,0,4,0
19,34.360975,20.0,20,3,0,4,0
24,29.006725,20.0,11,2,0,3,0
15,25.709475,22.0,23,3,0,4,0
17,30.84895,22.0,5,2,1,4,1
0,10.4181,32.0,1,2,1,5,1
16,25.552175,3.0,20,3,0,3,0
7,18.110675,11.0,17,3,0,3,0
8,25.6762,33.0,5,2,0,3,1
19,25.709475,15.0,7,2,0,4,0
19,25.52495,24.0,11,2,0,4,0
17,37.8351875,40.0,15,2,1,4,1
20,25.64595,31.0,18,2,0,4,0
11,37.9335,35.0,9,2,0,3,0
3,14.9919,33.0,12,2,0,2,0
15,25.673175,25.0,6,3,0,4,0
15,25.673175,25.0,12,3,0,4,0
15,18.146975,13.0,6,4,0,4,0
3,11.979,33.0,3,2,0,2,0
3,11.979,33.0,12,2,0,2,0
15,18.122775,35.0,8,1,0,4,0
13,25.56004,9.0,9,2,0,4,0
15,25.6813425,9.0,2,2,0,4,0
18,18.1137,28.0,11,2,0,3,1
1,22.037125,25.0,9,1,0,2,0
5,39.376425,13.0,11,3,0,3,0
5,39.134425,17.0,10,3,0,3,0
5,25.709475,4.0,6,2,0,3,0
10,18.1379,11.0,12,4,0,3,0
1,38.245075,22.0,2,5,0,2,0
1,38.245075,22.0,6,5,0,2,0
1,25.6762,22.0,5,5,0,2,0
21,37.5947,20.0,7,2,0,3,0
5,25.636875,29.0,4,1,0,3,0
0,25.661075,11.0,11,3,1,5,1
0,25.661075,11.0,8,3,1,5,1
17,36.421,41.0,1,2,1,4,1
15,20.74545,39.0,11,2,0,4,0
0,18.116725,12.0,3,2,1,5,1
6,25.69072,21.0,19,3,0,3,0
15,18.0774,24.0,16,2,0,4,0
15,18.0774,24.0,14,2,0,4,0
3,39.7485,32.0,9,2,0,2,0
3,40.802107500000005,21.0,9,3,0,2,0
14,15.4223575,4.0,12,5,1,5,1
14,25.69435,5.0,35,4,1,5,1
0,42.97315,16.0,13,4,1,5,1
0,25.709475,10.0,20,4,1,5,1
12,25.709475,11.0,22,4,0,4,0
14,36.36655,20.0,7,4,1,5,1
17,21.698325,13.0,6,4,1,4,1
16,18.14395,6.0,14,4,0,3,0
10,18.1379,11.0,12,4,0,3,0
5,18.14395,7.0,14,4,0,3,0
15,18.146975,13.0,6,4,0,4,0
1,25.69435,9.0,12,4,0,2,0
3,25.7109875,21.0,10,3,0,2,0
24,25.67015,25.0,20,1,0,3,0
16,16.501375,27.0,18,1,0,3,0
3,18.1158175,6.0,20,3,0,2,0
15,18.140925,24.0,18,1,0,4,0
15,25.624775,24.0,13,1,0,4,0
2,15.609,8.0,7,2,0,3,0
0,25.6438325,4.0,12,2,1,5,1
12,17.9685,26.0,22,2,0,4,0
19,18.14032,5.0,10,3,0,4,0
13,18.104625,7.0,5,3,0,4,0
11,25.699795,17.0,5,2,0,3,0
15,18.1345725,6.0,11,3,0,4,0
17,25.703425,4.0,12,3,1,4,1
24,17.9685,28.0,18,2,0,3,0
14,25.685275,23.0,7,2,1,5,1
1,28.298875,28.0,8,2,0,2,0
8,17.9685,26.0,21,2,0,3,1
1,18.0411,25.0,12,1,0,2,0
12,18.1012975,4.0,3,5,0,4,0
24,25.5068,31.0,22,2,0,3,0
6,34.723975,20.0,6,2,0,3,0
12,25.6940475,21.0,6,2,0,4,0
19,17.9685,28.0,23,2,0,4,0
12,25.3709775,18.0,8,2,0,4,0
12,25.3709775,18.0,8,2,0,4,0
15,25.709475,16.0,8,1,0,4,0
17,25.697375,7.0,9,2,1,4,1
17,25.697375,7.0,1,2,1,4,1
17,25.709475,7.0,12,2,1,4,1
15,25.68225,35.0,5,1,0,4,0
6,25.709475,24.0,21,1,0,3,0
17,25.652,34.0,2,1,1,4,1
1,18.13185,29.0,13,1,0,2,0
15,35.15655,22.0,18,3,0,4,0
6,19.520325,38.0,2,1,0,3,0
16,18.02295,27.0,1,2,0,3,0
9,25.36765,23.0,10,3,0,3,0
6,25.685275,36.0,12,1,0,3,0
24,25.419075,28.0,4,2,0,3,0
1,34.567280000000004,18.0,25,2,0,2,0
17,25.612675,40.0,12,2,1,4,1
1,25.6641,21.0,6,2,0,2,0
1,25.709475,21.0,5,2,0,2,0
0,25.491675,17.0,9,2,1,5,1
12,41.769200000000005,15.0,6,5,0,4,0
19,25.70645,26.0,15,2,0,4,0
17,25.146825,21.0,4,2,1,4,1
19,28.147625,17.0,9,3,0,4,0
15,25.673175,25.0,12,3,0,4,0
8,8.1675,37.0,8,2,0,3,1
8,18.2831,35.0,1,2,0,3,1
19,25.685275,29.0,13,2,0,4,0
24,18.0774,28.0,8,2,0,3,0
0,25.6883,37.0,1,1,1,5,1
6,25.685275,36.0,12,1,0,3,0
0,46.648525,22.0,18,2,1,5,1
3,38.965025,10.0,4,3,0,2,0
19,25.691325000000003,27.0,20,2,0,4,0
3,18.146975,10.0,4,3,0,2,0
3,25.680435,19.0,10,2,0,2,0
17,25.164975,34.0,2,1,1,4,1
1,25.48381,6.0,6,2,0,2,0
1,25.703425,6.0,3,3,0,2,0
1,18.14395,5.0,26,2,0,2,0
1,25.703425,5.0,13,2,0,2,0
1,25.703425,5.0,5,2,0,2,0
1,25.6335475,4.0,5,5,0,2,0
6,25.69435,16.0,7,3,0,3,0
12,25.69435,21.0,7,4,0,4,0
12,25.709475,10.0,2,5,0,4,0
4,18.02295,21.0,10,3,0,3,0
6,15.20365,25.0,4,2,0,3,0
3,25.709475,10.0,18,3,0,2,0
1,25.661075,16.0,13,3,0,2,0
5,18.0774,25.0,22,1,0,3,0
3,30.81265,31.0,13,2,0,2,0
5,25.655025,25.0,1,1,0,3,0
5,18.09555,28.0,9,1,0,3,0
13,15.799575,44.0,4,2,0,4,0
13,22.732875,33.0,6,1,0,4,0
3,47.45499,23.0,5,3,0,2,0
11,25.696165,13.0,6,2,0,3,0
11,25.6468575,13.0,15,3,0,3,0
16,25.69435,11.0,7,2,0,3,0
11,25.70887,22.0,6,2,0,3,0
8,15.17945,38.0,13,2,0,3,1
0,31.1378375,3.0,10,5,1,5,1
0,24.8655,39.0,8,1,1,5,1
18,18.146975,24.0,11,2,0,3,1
3,25.709475,32.0,4,2,0,2,0
11,25.7109875,18.0,4,3,0,3,0
13,25.22245,26.0,9,2,0,4,0
11,25.6377825,6.0,4,5,0,3,0
23,17.433075,26.0,4,2,0,5,0
2,25.67015,21.0,12,2,0,3,0
2,25.6883,21.0,11,2,0,3,0
3,15.067525,20.0,3,2,0,2,0
5,5.387524999999999,11.0,2,2,0,3,0
14,14.5684,1.0,12,2,1,5,1
6,25.685275,36.0,12,1,0,3,0
0,39.74245,19.0,5,3,1,5,1
19,36.311495,11.0,20,5,0,4,0
19,24.1325425,23.0,4,3,0,4,0
5,18.0774,25.0,22,1,0,3,0
17,25.6232625,37.0,15,2,1,4,1
17,25.6232625,37.0,15,2,1,4,1
17,35.5694625,37.0,3,2,1,4,1
13,25.22245,26.0,13,2,0,4,0
17,48.0082625,37.0,5,2,1,4,1
10,25.703425,20.0,4,2,0,3,0
10,17.886825,24.0,8,2,0,3,0
0,11.957825,33.0,15,2,1,5,1
0,15.08265,33.0,14,2,1,5,1
20,25.642925,20.0,10,2,0,4,0
17,18.104625,8.0,13,2,1,4,1
15,25.6762,10.0,8,2,0,4,0
2,19.29345,32.0,2,2,0,3,0
12,25.630825,25.0,8,4,0,4,0
15,25.70645,9.0,4,5,0,4,0
19,18.140925,6.0,4,3,0,4,0
24,15.07055,29.0,7,2,0,3,0
11,18.050175,24.0,10,3,0,3,0
15,25.709475,21.0,4,2,0,4,0
18,20.57,40.0,6,2,0,3,1
17,35.5694625,37.0,10,2,1,4,1
12,25.69193,6.0,4,3,0,4,0
15,25.6813425,9.0,2,2,0,4,0
8,11.6886,33.0,8,2,0,3,1
3,11.395175,30.0,6,2,0,2,0
8,15.040299999999998,32.0,13,2,0,3,1
8,25.673175,29.0,5,2,0,3,1
11,25.70887,22.0,6,2,0,3,0
19,17.9685,28.0,23,2,0,4,0
18,25.709475,33.0,16,2,0,3,1
23,25.697375,14.0,5,3,0,5,0
0,25.703425,18.0,4,2,1,5,1
0,25.5899875,31.0,9,2,1,5,1
0,25.5899875,31.0,11,2,1,5,1
0,18.140925,26.0,7,2,1,5,1
13,24.342175,20.0,6,2,0,4,0
11,18.09555,28.0,15,2,0,3,0
8,15.004,26.0,11,3,0,3,1
15,25.6762,10.0,8,2,0,4,0
8,13.4673,33.0,11,2,0,3,1
22,34.947825,32.0,8,2,0,5,0
10,17.886825,24.0,8,2,0,3,0
10,28.873625,41.0,10,1,0,3,0
5,19.598975000000003,36.0,11,2,0,3,0
3,18.14395,17.0,13,3,0,2,0
16,25.6762,18.0,7,4,0,3,0
0,23.228975,46.0,4,2,1,5,1
21,18.1137,10.0,11,2,0,3,0
10,25.698585,24.0,2,4,0,3,0
10,22.68145,4.0,17,3,0,3,0
3,25.703425,17.0,13,3,0,2,0
10,18.12822,18.0,3,3,0,3,0
10,17.95035,25.0,20,2,0,3,0
22,18.1258,17.0,8,2,0,5,0
8,13.4673,33.0,10,2,0,3,1
9,10.938399999999998,36.0,14,2,0,3,0
15,25.658655,26.0,4,2,0,4,0
19,18.13185,27.0,4,2,0,4,0
5,25.68225,13.0,3,3,0,3,0
12,25.69314,22.0,5,2,0,4,0
1,25.703425,6.0,25,3,0,2,0
10,22.690525,6.0,5,4,0,3,0
6,15.6816,27.0,14,1,0,3,0
18,25.606625,24.0,7,4,0,3,1
11,35.770624999999995,32.0,9,2,0,3,0
14,18.05925,13.0,28,3,1,5,1
9,17.9821125,28.0,15,2,0,3,0
17,10.6601,17.0,19,3,1,4,1
15,25.624775,25.0,19,2,0,4,0
6,18.15,25.0,15,2,0,3,0
2,25.6232625,22.0,1,2,0,3,0
10,18.146975,16.0,5,1,0,3,0
24,17.9685,32.0,13,2,0,3,0
19,22.1227325,23.0,8,3,0,4,0
4,25.703425,6.0,10,3,0,3,0
10,25.6278,24.0,7,2,0,3,0
18,15.0645,26.0,13,2,0,3,1
4,25.673175,25.0,21,2,0,3,0
3,17.95035,31.0,15,2,0,2,0
8,17.92615,30.0,7,2,0,3,1
8,33.0935,30.0,1,2,0,3,1
3,18.14395,17.0,16,3,0,2,0
21,25.6831575,5.0,4,3,0,3,0
4,4.34995,13.0,18,2,0,3,0
17,43.50555,20.0,9,2,1,4,1
21,25.70645,7.0,9,3,0,3,0
12,18.12822,4.0,15,5,0,4,0
12,25.7019125,4.0,12,5,0,4,0
19,20.8362,29.0,4,2,0,4,0
24,24.118325,12.0,18,2,0,3,0
24,32.403800000000004,12.0,17,2,0,3,0
13,34.7248825,20.0,2,4,0,4,0
18,18.068325,26.0,6,2,0,3,1
3,25.6157,17.0,8,3,0,2,0
12,18.1394125,11.0,8,4,0,4,0
18,46.600125000000006,22.0,62,1,0,3,1
11,25.7004,22.0,20,3,0,3,0
5,19.86215,38.0,6,3,0,3,0
11,36.14875,32.0,10,2,0,3,0
16,34.711875,20.0,1,2,0,3,0
12,17.9685,26.0,7,2,0,4,0
11,18.09555,28.0,10,2,0,3,0
14,18.14395,4.0,25,5,1,5,1
0,45.0123025,19.0,21,3,1,5,1
24,15.236925,28.0,16,2,0,3,0
7,25.5500575,9.0,2,3,0,3,0
15,21.492625,35.0,10,1,0,4,0
17,25.692535,9.0,10,3,1,4,1
21,18.104625,16.0,7,3,0,3,0
14,39.545825,37.0,2,2,1,5,1
19,18.1379,27.0,17,2,0,4,0
11,34.711875,24.0,4,3,0,3,0
11,18.050175,24.0,14,3,0,3,0
19,18.14032,5.0,8,3,0,4,0
18,25.691325000000003,9.0,19,3,0,3,1
3,25.6157,17.0,8,3,0,2,0
0,25.711895,19.0,16,2,1,5,1
12,18.0746775,6.0,11,3,0,4,0
15,18.128825,1.0,4,3,0,4,0
16,18.134875,17.0,9,3,0,3,0
0,18.128825,19.0,9,4,1,5,1
19,25.70645,26.0,9,2,0,4,0
5,25.6278,32.0,21,2,0,3,0
13,25.22245,26.0,13,2,0,4,0
8,18.140925,3.0,14,2,0,3,1
19,25.6994925,5.0,10,3,0,4,0
11,18.1496975,12.0,9,3,0,3,0
24,10.678249999999998,38.0,8,2,0,3,0
18,13.068,37.0,10,2,0,3,1
15,25.630825,13.0,16,4,0,4,0
20,18.13185,24.0,13,4,0,4,0
17,24.1833625,38.0,2,2,1,4,1
1,18.1137,26.0,1,2,0,2,0
3,11.979,33.0,13,2,0,2,0
19,25.68225,26.0,11,2,0,4,0
6,25.7004,24.0,14,1,0,3,0
8,18.13185,23.0,3,2,0,3,1
11,18.0774,28.0,2,2,0,3,0
11,18.1454625,4.0,10,3,0,3,0
11,22.674795,4.0,19,3,0,3,0
11,25.687695,9.0,16,5,0,3,0
16,34.7512,20.0,6,3,0,3,0
15,25.6762,7.0,5,3,0,4,0
8,11.979,31.0,2,2,0,3,1
16,25.7004,22.0,14,2,0,3,0
16,18.134875,17.0,9,3,0,3,0
11,25.6468575,13.0,15,3,0,3,0
5,18.050175,35.0,7,1,0,3,0
0,32.549,41.0,6,2,1,5,1
11,25.5942225,13.0,13,3,0,3,0
8,18.6098,37.0,1,2,0,3,1
5,18.050175,35.0,10,1,0,3,0
19,25.69435,22.0,13,4,0,4,0
8,18.6098,37.0,1,2,0,3,1
13,25.623565,23.0,5,3,0,4,0
18,25.707055,3.0,16,2,0,3,1
19,13.778875,26.0,18,1,0,4,0
21,18.038075,16.0,3,3,0,3,0
0,25.661075,5.0,17,4,1,5,1
12,15.134075,39.0,13,1,0,4,0
1,34.161325,39.0,11,2,0,2,0
15,34.7754,30.0,13,2,0,4,0
1,8.352025,38.0,12,2,0,2,0
14,28.111325,22.0,4,2,1,5,1
15,34.7754,30.0,6,2,0,4,0
12,25.52737,11.0,12,4,0,4,0
6,19.496125,20.0,10,2,0,3,0
0,18.11491,19.0,5,3,1,5,1
8,13.845425,37.0,1,2,0,3,1
0,32.549,41.0,6,2,1,5,1
19,16.1051,39.0,13,2,0,4,0
2,18.09555,14.0,3,1,0,3,0
5,25.5794,36.0,6,1,0,3,0
16,25.7004,22.0,4,2,0,3,0
16,15.261125,26.0,21,2,0,3,0
11,25.687695,6.0,10,5,0,3,0
11,18.1016,32.0,3,2,0,3,0
3,9.029625,6.0,17,2,0,2,0
15,18.146975,13.0,2,4,0,4,0
6,19.496125,20.0,10,2,0,3,0
1,22.253715,6.0,14,2,0,2,0
21,17.923125,28.0,12,1,0,3,0
13,25.6589575,6.0,6,5,0,4,0
3,25.709475,10.0,15,3,0,2,0
17,25.618725,28.0,7,2,1,4,1
0,46.6576,22.0,15,2,1,5,1
1,25.661075,16.0,4,3,0,2,0
0,18.146975,7.0,9,4,1,5,1
21,18.14395,7.0,10,2,0,3,0
1,18.1137,26.0,1,2,0,2,0
11,25.687695,6.0,10,5,0,3,0
7,24.342175,21.0,6,2,0,3,0
9,25.703425,28.0,9,2,0,3,0
12,18.146975,10.0,18,5,0,4,0
3,25.7004,17.0,3,3,0,2,0
24,25.703425,29.0,13,2,0,3,0
18,19.69275,39.0,18,2,0,3,1
13,18.104625,7.0,7,3,0,4,0
4,18.08345,26.0,5,2,0,3,0
20,18.013875,24.0,20,2,0,4,0
17,25.697375,7.0,31,2,1,4,1
19,18.1379,26.0,1,2,0,4,0
6,18.11975,31.0,17,2,0,3,0
0,21.674125,7.0,7,4,1,5,1
15,18.108255,13.0,6,3,0,4,0
0,25.642925,19.0,2,2,1,5,1
24,17.33325,29.0,17,2,0,3,0
19,25.704635,11.0,22,5,0,4,0
19,22.1227325,23.0,19,3,0,4,0
19,22.1227325,23.0,8,3,0,4,0
23,25.7004,14.0,13,3,0,5,0
19,18.02295,35.0,2,2,0,4,0
18,28.75565,39.0,6,2,0,3,1
0,12.8623,24.0,15,2,1,5,1
8,25.682855,20.0,10,2,0,3,1
8,18.14395,11.0,14,2,0,3,1
0,12.6082,24.0,24,2,1,5,1
15,17.929175,20.0,9,2,0,4,0
23,18.13185,23.0,15,2,0,5,0
15,18.1379,25.0,11,2,0,4,0
15,18.1379,25.0,12,2,0,4,0
15,25.624775,25.0,19,2,0,4,0
16,25.673175,27.0,11,2,0,3,0
4,18.02295,21.0,12,3,0,3,0
8,18.13185,23.0,3,2,0,3,1
23,18.13185,23.0,13,2,0,5,0
16,25.673175,27.0,4,2,0,3,0
6,18.134875,25.0,9,2,0,3,0
6,18.134875,25.0,11,2,0,3,0
6,18.134875,25.0,18,2,0,3,0
15,22.841775,39.0,8,2,0,4,0
17,19.438650000000003,42.0,6,3,1,4,1
1,25.703425,8.0,24,4,0,2,0
12,25.679527500000003,11.0,19,4,0,4,0
5,47.755675,42.0,7,3,0,3,0
4,25.4705,21.0,10,3,0,3,0
20,31.72015,46.0,10,2,0,4,0
10,25.70645,15.0,6,3,0,3,0
14,23.712975,36.0,11,2,1,5,1
4,18.02295,21.0,8,3,0,3,0
18,25.5431,33.0,12,2,0,3,1
5,18.13185,29.0,15,1,0,3,0
17,25.70645,7.0,23,2,1,4,1
10,18.122775,6.0,8,5,0,3,0
0,25.7004,31.0,7,1,1,5,1
14,25.51285,36.0,5,1,1,5,1
6,24.19395,38.0,5,1,0,3,0
3,18.146975,10.0,15,3,0,2,0
6,18.11975,26.0,23,2,0,3,0
17,25.703425,26.0,5,1,1,4,1
0,25.691325000000003,19.0,14,1,1,5,1
16,18.044125,22.0,13,3,0,3,0
3,18.146975,10.0,15,3,0,2,0
10,19.617125,18.0,3,4,0,3,0
0,25.63385,37.0,8,2,1,5,1
5,25.570325,36.0,7,1,0,3,0
19,13.2858,28.0,22,1,0,4,0
17,25.69435,32.0,15,1,1,4,1
5,18.050175,35.0,17,1,0,3,0
19,12.4146,38.0,6,1,0,4,0
17,18.13185,30.0,3,1,1,4,1
1,25.600575,29.0,2,1,0,2,0
17,39.606325,41.0,1,1,1,4,1
8,18.134875,25.0,13,1,0,3,1
22,34.75725,25.0,15,1,0,5,0
22,18.15,25.0,5,1,0,5,0
15,18.122775,27.0,1,1,0,4,0
11,25.582425,29.0,20,1,0,3,0
4,18.02295,21.0,19,3,0,3,0
17,33.47465,7.0,5,2,1,4,1
14,22.079475,36.0,1,2,1,5,1
20,18.15,25.0,19,1,0,4,0
24,25.419075,28.0,21,2,0,3,0
18,21.6711,37.0,1,2,0,3,1
12,25.697375,14.0,8,2,0,4,0
5,18.146975,13.0,2,3,0,3,0
17,25.68225,17.0,32,3,1,4,1
14,25.697375,22.0,6,4,1,5,1
17,25.648975,17.0,27,3,1,4,1
17,18.134875,17.0,16,3,1,4,1
17,18.134875,17.0,16,3,1,4,1
18,19.65645,39.0,3,2,0,3,1
17,25.60965,19.0,7,2,1,4,1
17,25.697375,18.0,22,2,1,4,1
18,21.395825,38.0,7,2,0,3,1
17,25.661075,18.0,18,2,1,4,1
17,25.661075,18.0,11,2,1,4,1
17,25.661075,18.0,22,2,1,4,1
17,18.1137,18.0,19,2,1,4,1
15,25.6883,11.0,2,2,0,4,0
15,18.1379,11.0,13,2,0,4,0
9,25.7109875,22.0,11,2,0,3,0
22,44.4433,17.0,6,2,0,5,0
23,18.13185,17.0,27,3,0,5,0
8,15.004,26.0,4,3,0,3,1
17,30.06245,37.0,1,2,1,4,1
6,19.481,40.0,11,2,0,3,0
6,15.6816,27.0,24,1,0,3,0
14,15.872175,31.0,6,2,1,5,1
12,18.0774,22.0,7,2,0,4,0
12,31.169600000000003,14.0,6,2,0,4,0
19,25.652605,5.0,16,3,0,4,0
21,30.82475,15.0,8,3,0,3,0
1,21.752775,26.0,24,1,0,2,0
4,25.636875,21.0,5,3,0,3,0
24,15.236925,28.0,20,2,0,3,0
7,27.06165,34.0,11,2,0,3,0
8,10.6722,37.0,14,2,0,3,1
17,25.570325,32.0,10,2,1,4,1
6,13.54595,37.0,7,2,0,3,0
6,13.54595,37.0,6,2,0,3,0
8,17.548025,37.0,10,2,0,3,1
9,25.69435,30.0,6,2,0,3,0
6,18.019925,26.0,9,2,0,3,0
5,18.1379,29.0,9,2,0,3,0
5,25.6883,29.0,13,1,0,3,0
1,18.13185,26.0,16,1,0,2,0
0,18.05925,27.0,6,2,1,5,1
5,25.6278,32.0,4,2,0,3,0
1,25.703425,6.0,19,3,0,2,0
3,18.140925,27.0,7,2,0,2,0
15,22.841775,39.0,12,2,0,4,0
20,18.1137,27.0,4,2,0,4,0
0,25.42815,17.0,4,2,1,5,1
1,35.61635,21.0,2,2,0,2,0
17,47.471325,40.0,10,2,1,4,1
1,34.567280000000004,18.0,25,2,0,2,0
1,25.7049375,18.0,1,2,0,2,0
8,25.709475,24.0,18,2,0,3,1
8,18.13185,24.0,9,2,0,3,1
17,18.10765,17.0,15,3,1,4,1
16,25.673175,26.0,11,2,0,3,0
24,14.250775,50.0,3,2,0,3,0
5,25.576375,40.0,7,2,0,3,0
5,38.39935,40.0,12,2,0,3,0
13,18.05925,26.0,15,2,0,4,0
13,18.05925,26.0,5,2,0,4,0
13,25.22245,26.0,14,2,0,4,0
13,25.22245,26.0,9,2,0,4,0
13,25.22245,26.0,15,2,0,4,0
12,18.104625,28.0,20,2,0,4,0
12,18.0746775,6.0,5,3,0,4,0
12,25.703425,22.0,8,2,0,4,0
13,18.1137,10.0,3,3,0,4,0
4,18.26495,32.0,7,2,0,3,0
13,25.7091725,10.0,12,3,0,4,0
18,15.0645,26.0,1,2,0,3,1
11,36.272775,32.0,13,2,0,3,0
18,25.652,25.0,7,2,0,3,1
14,18.1379,2.0,8,4,1,5,1
18,14.8104,25.0,6,2,0,3,1
18,14.8104,25.0,8,2,0,3,1
18,25.70645,20.0,2,2,0,3,1
1,23.791625,21.0,2,2,0,2,0
1,23.791625,21.0,2,2,0,2,0
5,25.64595,18.0,2,2,0,3,0
16,25.6883,14.0,11,2,0,3,0
14,31.8714,43.0,10,2,1,5,1
15,25.673175,25.0,14,3,0,4,0
14,25.67015,27.0,2,2,1,5,1
14,25.67015,27.0,8,2,1,5,1
17,18.122775,28.0,1,2,1,4,1
20,30.5283,24.0,2,2,0,4,0
14,25.67015,27.0,4,2,1,5,1
4,18.074375,26.0,9,2,0,3,0
1,18.08345,27.0,3,2,0,2,0
1,25.67015,27.0,22,2,0,2,0
15,17.9685,24.0,9,2,0,4,0
19,24.862475,22.0,19,2,0,4,0
14,10.862775,23.0,7,2,1,5,1
17,35.068825000000004,24.0,4,2,1,4,1
24,25.709475,26.0,15,2,0,3,0
14,11.82775,23.0,4,2,1,5,1
18,13.068,37.0,4,2,0,3,1
10,18.146975,25.0,2,2,0,3,0
15,25.64595,28.0,8,2,0,4,0
11,18.022345,22.0,10,2,0,3,0
10,34.7391,24.0,16,2,0,3,0
21,13.61855,9.0,2,2,0,3,0
1,17.935225,6.0,15,4,0,2,0
23,17.433075,26.0,6,2,0,5,0
23,17.433075,26.0,16,2,0,5,0
3,25.673175,26.0,17,2,0,2,0
6,18.15,25.0,4,2,0,3,0
1,17.880775,6.0,18,4,0,2,0
23,25.6762,26.0,3,2,0,5,0
23,34.7633,26.0,16,2,0,5,0
18,34.5334,24.0,4,4,0,3,1
11,15.599925,32.0,12,2,0,3,0
19,18.13185,29.0,2,2,0,4,0
19,25.68225,26.0,2,2,0,4,0
19,18.14395,25.0,18,1,0,4,0
19,18.14395,25.0,9,1,0,4,0
18,25.697375,22.0,7,2,0,3,1
15,20.74545,39.0,12,2,0,4,0
6,18.15,25.0,19,2,0,3,0
2,34.742124999999994,21.0,10,2,0,3,0
17,26.320525,13.0,3,4,1,4,1
24,25.473525,29.0,13,3,0,3,0
11,34.6922125,15.0,10,2,0,3,0
14,25.558225,9.0,2,4,1,5,1
14,27.17781,19.0,2,2,1,5,1
11,25.5068,32.0,3,2,0,3,0
5,4.304575,8.0,6,2,0,3,0
19,18.146975,10.0,13,4,0,4,0
11,17.923125,32.0,8,2,0,3,0
1,25.685275,29.0,10,2,0,2,0
24,17.9685,32.0,3,2,0,3,0
21,16.95815,1.0,15,2,0,3,0
1,25.68225,26.0,11,2,0,2,0
11,25.7004,21.0,12,3,0,3,0
9,12.8018,11.0,6,2,0,3,0
24,17.9685,28.0,6,2,0,3,0
16,18.14395,6.0,11,4,0,3,0
10,25.6883,13.0,11,4,0,3,0
16,25.70645,21.0,4,3,0,3,0
11,25.6377825,6.0,5,5,0,3,0
1,25.70645,20.0,13,3,0,2,0
5,25.618725,18.0,7,2,0,3,0
11,25.60965,27.0,6,2,0,3,0
14,33.674299999999995,22.0,11,4,1,5,1
18,25.70645,19.0,11,2,0,3,1
17,25.6777125,18.0,17,4,1,4,1
0,10.03695,33.0,5,2,1,5,1
0,11.957825,33.0,11,2,1,5,1
1,40.525925,17.0,1,3,0,2,0
12,17.9685,27.0,3,1,0,4,0
5,18.14395,7.0,12,4,0,3,0
13,25.673175,27.0,6,2,0,4,0
15,12.36015,39.0,11,2,0,4,0
15,25.691325000000003,39.0,5,2,0,4,0
5,18.14395,7.0,3,4,0,3,0
11,18.116725,32.0,11,2,0,3,0
15,12.38435,9.0,26,2,0,4,0
15,18.128825,9.0,22,2,0,4,0
15,18.13185,9.0,3,2,0,4,0
15,18.146975,9.0,21,2,0,4,0
15,25.642925,9.0,17,2,0,4,0
15,25.7004,9.0,11,2,0,4,0
15,25.7004,9.0,4,2,0,4,0
15,25.709475,9.0,6,2,0,4,0
13,25.64595,30.0,10,2,0,4,0
0,10.03695,33.0,3,2,1,5,1
8,18.13185,30.0,13,2,0,3,1
7,18.131245,9.0,24,3,0,3,0
10,25.679225,14.0,21,2,0,3,0
14,24.7324,20.0,8,2,1,5,1
14,22.6754,8.0,7,3,1,5,1
3,25.65805,18.0,5,3,0,2,0
17,10.1909225,10.0,5,3,1,4,1
14,18.116725,16.0,17,4,1,5,1
0,18.09555,29.0,3,2,1,5,1
1,25.394875,22.0,6,3,0,2,0
1,18.1137,26.0,2,2,0,2,0
21,18.109465,23.0,3,2,0,3,0
1,25.709475,26.0,7,2,0,2,0
8,25.64595,28.0,8,1,0,3,1
17,25.6777125,18.0,5,4,1,4,1
1,25.709475,26.0,3,2,0,2,0
23,17.433075,26.0,6,2,0,5,0
12,25.697375,20.0,12,3,0,4,0
12,15.134075,39.0,9,1,0,4,0
12,25.673175,37.0,11,1,0,4,0
