RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM,ARCH_DECADE,PYEONG,PYEONG_GROUP,PRICE_EUK
2025,11680,강남구,10500,삼성동,1,대지,189,0,래미안라클래시,2025-03-22,350000,71.95,0.0,18,,,2021,아파트,중개거래,서울 강남구,2020년대,21.764875,20평형대,35.0
2025,11680,강남구,11200,자곡동,1,대지,686,0,강남한양수자인(4단지),2025-03-21,150000,84.89,0.0,7,,,2014,아파트,중개거래,서울 송파구,2010년대,25.679225,20평형대,15.0
2025,11680,강남구,10300,개포동,1,대지,660,1,디에이치 퍼스티어 아이파크,2025-03-21,445000,112.854,0.0,9,입주권,,0,아파트,중개거래,서울 강남구,0년대,34.138335,30평형대,44.5
2025,11680,강남구,10800,논현동,1,대지,225,6,논현아이파크,2025-03-21,150000,59.75,0.0,16,,,2020,아파트,중개거래,"서울 강남구, 서울 광진구",2020년대,18.074375,10평형대,15.0
2025,11680,강남구,11400,일원동,1,대지,615,0,우성7,2025-03-21,240000,84.06,0.0,3,,,1987,아파트,직거래,,1980년대,25.42815,20평형대,24.0
2025,11680,강남구,10600,대치동,1,대지,670,0,동부센트레빌,2025-03-21,578000,145.83,0.0,23,,,2005,아파트,중개거래,서울 송파구,2000년대,44.113575000000004,40평형대,57.8
2025,11680,강남구,10400,청담동,1,대지,69,18,동양파라곤,2025-03-21,510000,171.1,0.0,11,,,2006,아파트,중개거래,서울 강남구,2000년대,51.757749999999994,50평형대,51.0
2025,11680,강남구,11400,일원동,1,대지,615,0,우성7,2025-03-21,227500,68.39,0.0,2,,,1987,아파트,중개거래,서울 강남구,1980년대,20.687974999999998,20평형대,22.75
2025,11680,강남구,11500,수서동,1,대지,746,0,까치마을,2025-03-21,100000,39.6,0.0,4,,,1993,아파트,중개거래,서울 송파구,1990년대,11.979,10평형대,10.0
2025,11680,강남구,10100,역삼동,1,대지,664,5,역삼예명,2025-03-21,82500,66.34,0.0,3,,,2001,아파트,중개거래,서울 강남구,2000년대,20.06785,20평형대,8.25
2025,11680,강남구,10100,역삼동,1,대지,754,1,역삼푸르지오,2025-03-21,248000,59.884,0.0,4,,,2006,아파트,중개거래,"서울 강남구, 서울 서초구",2000년대,18.11491,10평형대,24.8
2025,11680,강남구,10300,개포동,1,대지,1281,0,디에이치아너힐즈,2025-03-21,247000,59.747,0.0,4,,,2019,아파트,중개거래,서울 강남구,2010년대,18.0734675,10평형대,24.7
2025,11680,강남구,11400,일원동,1,대지,731,0,한솔마을,2025-03-21,170000,84.73,0.0,5,,2025-05-20,1994,아파트,직거래,,1990년대,25.630825,20평형대,17.0
2025,11680,강남구,11400,일원동,1,대지,743,0,디에이치자이개포,2025-03-21,308000,76.46,0.0,2,,,2021,아파트,중개거래,"서울 강남구, 서울 송파구",2020년대,23.129149999999996,20평형대,30.8
2025,11680,강남구,11400,일원동,1,대지,741,0,래미안 개포 루체하임,2025-03-21,270000,71.65,0.0,21,,,2018,아파트,중개거래,"서울 강남구, 서울 송파구",2010년대,21.674125,20평형대,27.0
2025,11680,강남구,10600,대치동,1,대지,1027,0,래미안대치팰리스,2025-03-21,460000,94.5,0.0,12,,,2015,아파트,중개거래,서울 강남구,2010년대,28.58625,20평형대,46.0
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-21,415000,134.902,0.0,17,,,2006,아파트,중개거래,서울 강남구,2000년대,40.807854999999996,40평형대,41.5
2025,11680,강남구,10600,대치동,1,대지,1030,0,대치르엘,2025-03-21,309000,77.976,0.0,3,,,2021,아파트,중개거래,"서울 강남구, 서울 동작구",2020년대,23.58774,20평형대,30.9
2025,11680,강남구,10300,개포동,1,대지,179,0,우성8,2025-03-21,240000,79.61,0.0,4,,,1987,아파트,중개거래,서울 강남구,1980년대,24.082024999999998,20평형대,24.0
2025,11680,강남구,10600,대치동,1,대지,907,2,대치한신휴플러스,2025-03-21,175000,84.99,0.0,8,,,2005,아파트,중개거래,서울 강남구,2000년대,25.709474999999998,20평형대,17.5
2025,11680,강남구,11500,수서동,1,대지,736,0,신동아,2025-03-21,97700,33.18,0.0,1,,,1992,아파트,중개거래,"서울 강남구, 서울 서초구",1990년대,10.03695,10평형대,9.77
2025,11680,강남구,11800,도곡동,1,대지,464,0,한신(개포),2025-03-21,280000,83.86,0.0,9,,,1985,아파트,중개거래,서울 강남구,1980년대,25.367649999999998,20평형대,28.0
2025,11680,강남구,11500,수서동,1,대지,736,0,신동아,2025-03-21,121000,39.53,0.0,11,,,1992,아파트,중개거래,서울 강남구,1990년대,11.957825,10평형대,12.1
2025,11680,강남구,10400,청담동,1,대지,134,38,청담자이,2025-03-21,480000,89.115,0.0,25,,,2011,아파트,중개거래,"서울 강남구, 서울 동대문구",2010년대,26.957287499999996,20평형대,48.0
2025,11680,강남구,10100,역삼동,1,대지,757,0,역삼래미안,2025-03-21,214000,59.4,0.0,4,,,2005,아파트,중개거래,서울 강남구,2000년대,17.9685,10평형대,21.4
2025,11680,강남구,10600,대치동,1,대지,888,0,대치아이파크,2025-03-21,408000,114.97,0.0,9,,,2008,아파트,중개거래,서울 강남구,2000년대,34.778425,30평형대,40.8
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-21,280000,59.981,0.0,22,,,2006,아파트,중개거래,서울 강남구,2000년대,18.1442525,10평형대,28.0
2025,11680,강남구,10800,논현동,1,대지,205,2,논현동한화꿈에그린,2025-03-21,109000,67.671,0.0,6,,,2005,아파트,중개거래,서울 강남구,2000년대,20.4704775,20평형대,10.9
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-21,281000,59.981,0.0,11,,,2006,아파트,중개거래,"서울 강남구, 서울 서초구",2000년대,18.1442525,10평형대,28.1
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-21,339000,84.923,0.0,5,,,2006,아파트,중개거래,서울 강남구,2000년대,25.6892075,20평형대,33.9
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-21,330000,84.998,0.0,2,,,2006,아파트,중개거래,서울 강남구,2000년대,25.711895000000002,20평형대,33.0
2025,11680,강남구,11800,도곡동,1,대지,463,1,우성사원5,2025-03-21,218000,70.89,0.0,9,,,1986,아파트,중개거래,서울 강남구,1980년대,21.444225,20평형대,21.8
2025,11680,강남구,10300,개포동,1,대지,179,0,우성8,2025-03-21,230000,79.61,0.0,2,,,1987,아파트,중개거래,서울 강남구,1980년대,24.082024999999998,20평형대,23.0
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-21,350000,84.998,0.0,20,,,2006,아파트,중개거래,서울 강남구,2000년대,25.711895000000002,20평형대,35.0
2025,11680,강남구,10600,대치동,1,대지,985,0,래미안대치하이스턴,2025-03-21,319000,110.39,0.0,6,,,1989,아파트,중개거래,서울 강남구,1980년대,33.392975,30평형대,31.9
2025,11680,강남구,11500,수서동,1,대지,736,0,신동아,2025-03-21,113000,39.53,0.0,2,,,1992,아파트,중개거래,서울 강남구,1990년대,11.957825,10평형대,11.3
2025,11680,강남구,11500,수서동,1,대지,746,0,까치마을,2025-03-21,100000,39.6,0.0,4,,2025-03-26,1993,아파트,중개거래,서울 송파구,1990년대,11.979,10평형대,10.0
2025,11680,강남구,10300,개포동,1,대지,185,0,개포주공7단지,2025-03-21,312000,73.26,0.0,2,,,1983,아파트,중개거래,"서울 강남구, 서울 동대문구",1980년대,22.16115,20평형대,31.2
2025,11680,강남구,10800,논현동,1,대지,276,1,아크로힐스논현,2025-03-21,292000,113.231,0.0,2,,,2014,아파트,중개거래,서울 강남구,2010년대,34.252377499999994,30평형대,29.2
2025,11680,강남구,11000,압구정동,1,대지,434,0,신현대12차,2025-03-21,780000,155.52,0.0,11,,,1982,아파트,중개거래,서울 강남구,1980년대,47.0448,40평형대,78.0
2025,11680,강남구,10600,대치동,1,대지,1029,0,대치SKVIEW,2025-03-21,405000,93.4,0.0,3,,,2017,아파트,중개거래,서울 강남구,2010년대,28.253500000000003,20평형대,40.5
2025,11680,강남구,11000,압구정동,1,대지,490,0,한양1차(영동한양),2025-03-21,440000,63.87,0.0,12,,,1977,아파트,중개거래,서울 강남구,1970년대,19.320674999999998,10평형대,44.0
2025,11680,강남구,11500,수서동,1,대지,736,0,신동아,2025-03-21,96500,33.18,0.0,1,,,1992,아파트,중개거래,서울 강남구,1990년대,10.03695,10평형대,9.65
2025,11680,강남구,11000,압구정동,1,대지,513,0,한양5,2025-03-21,420000,102.35,0.0,4,,,1979,아파트,중개거래,"서울 강남구, 서울 송파구",1970년대,30.960874999999998,30평형대,42.0
2025,11680,강남구,10800,논현동,1,대지,62,3,"청학아파트에이동,비동,씨동",2025-03-21,135000,85.12,0.0,5,,,1976,아파트,중개거래,서울 강남구,1970년대,25.7488,20평형대,13.5
2025,11680,강남구,11400,일원동,1,대지,731,0,한솔마을,2025-03-21,170000,84.73,0.0,5,,,1994,아파트,직거래,,1990년대,25.630825,20평형대,17.0
2025,11680,강남구,10500,삼성동,1,대지,106,0,풍림(1차),2025-03-21,140000,59.7,0.0,13,,,1998,아파트,중개거래,서울 강남구,1990년대,18.05925,10평형대,14.0
2025,11680,강남구,10600,대치동,1,대지,1007,2,풍림아이원4차(1007-2),2025-03-21,230000,111.54,0.0,4,,,2004,아파트,중개거래,서울 강남구,2000년대,33.74085,30평형대,23.0
2025,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션2,2025-03-21,585000,190.47,0.0,7,,,1985,아파트,중개거래,서울 강남구,1980년대,57.617174999999996,50평형대,58.5
2025,11680,강남구,10600,대치동,1,대지,933,0,한티(933-0),2025-03-21,100000,106.67,0.0,2,,,2004,아파트,직거래,,2000년대,32.267675,30평형대,10.0
2025,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션1,2025-03-21,350000,84.48,0.0,11,,,1983,아파트,중개거래,서울 강남구,1980년대,25.5552,20평형대,35.0
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-21,357000,84.998,0.0,11,,,2006,아파트,중개거래,서울 강남구,2000년대,25.711895000000002,20평형대,35.7
2025,11680,강남구,10400,청담동,1,대지,134,18,청담 르엘,2025-03-21,700000,111.801,0.0,26,입주권,,0,아파트,중개거래,서울 강남구,0년대,33.8198025,30평형대,70.0
2025,11680,강남구,10300,개포동,1,대지,187,0,개포주공5단지,2025-03-21,326000,74.25,0.0,11,,,1983,아파트,중개거래,서울 강남구,1980년대,22.460625,20평형대,32.6
2025,11680,강남구,10600,대치동,1,대지,316,0,은마,2025-03-21,355000,84.43,0.0,5,,,1979,아파트,중개거래,서울 강남구,1970년대,25.540075,20평형대,35.5
2025,11680,강남구,10100,역삼동,1,대지,761,10,대림역삼,2025-03-21,168500,59.66,0.0,9,,,1997,아파트,중개거래,서울 강남구,1990년대,18.04715,10평형대,16.85
2025,11680,강남구,10600,대치동,1,대지,1025,0,롯데캐슬리베,2025-03-21,329500,121.089,0.0,1,,,2008,아파트,중개거래,서울 강남구,2000년대,36.6294225,30평형대,32.95
2025,11680,강남구,10400,청담동,1,대지,33,0,청담동삼성1차(101동),2025-03-21,181000,84.57,0.0,5,,,1997,아파트,중개거래,서울 강남구,1990년대,25.582424999999997,20평형대,18.1
2025,11680,강남구,10600,대치동,1,대지,985,0,래미안대치하이스턴,2025-03-21,330000,110.39,0.0,4,,,1989,아파트,중개거래,서울 강남구,1980년대,33.392975,30평형대,33.0
2025,11680,강남구,11000,압구정동,1,대지,456,0,"현대6차(78~81,83,84,86,87동)",2025-03-21,700000,144.7,0.0,11,,,1978,아파트,중개거래,서울 강남구,1970년대,43.77175,40평형대,70.0
2025,11680,강남구,10100,역삼동,1,대지,709,5,테헤란아이파크,2025-03-21,310000,92.623,0.0,9,,,2014,아파트,중개거래,"서울 강남구, 서울 성동구",2010년대,28.0184575,20평형대,31.0
2025,11680,강남구,10500,삼성동,1,대지,189,0,래미안라클래시,2025-03-21,383000,84.98,0.0,20,,,2021,아파트,중개거래,서울 강남구,2020년대,25.70645,20평형대,38.3
2025,11680,강남구,11000,압구정동,1,대지,369,1,"현대1차(12,13,21,22,31,32,33동)",2025-03-21,620000,131.48,0.0,8,,,1976,아파트,중개거래,서울 강남구,1970년대,39.77269999999999,30평형대,62.0
2025,11680,강남구,10700,신사동,1,대지,658,0,로데오현대,2025-03-21,90000,55.08,0.0,9,,,1998,아파트,직거래,,1990년대,16.6617,10평형대,9.0
2025,11680,강남구,10400,청담동,1,대지,30,33,청담대림이-편한세상,2025-03-21,230000,81.84,0.0,3,,,2002,아파트,중개거래,서울 강남구,2000년대,24.7566,20평형대,23.0
2025,11680,강남구,10400,청담동,1,대지,90,13,에비뉴나인티,2025-03-21,112000,49.7,0.0,2,,,2020,아파트,중개거래,서울 강남구,2020년대,15.03425,10평형대,11.2
2025,11680,강남구,10300,개포동,1,대지,1282,0,개포래미안포레스트,2025-03-21,275000,112.73,0.0,2,,,2020,아파트,중개거래,서울 강남구,2020년대,34.100825,30평형대,27.5
2025,11680,강남구,10300,개포동,1,대지,1284,0,개포자이프레지던스,2025-03-21,245000,59.98,0.0,6,,,2023,아파트,직거래,,2020년대,18.14395,10평형대,24.5
2025,11680,강남구,10800,논현동,1,대지,40,0,브라이튼N40,2025-03-21,499000,126.223,0.0,7,,,2022,아파트,중개거래,서울 강남구,2020년대,38.1824575,30평형대,49.9
2025,11680,강남구,10300,개포동,1,대지,12,0,삼익대청아파트,2025-03-21,155000,51.12,0.0,5,,,1992,아파트,중개거래,서울 강남구,1990년대,15.463799999999999,10평형대,15.5
2025,11680,강남구,10500,삼성동,1,대지,2,0,서광아파트,2025-03-21,200000,59.67,0.0,20,,,1998,아파트,중개거래,서울 강남구,1990년대,18.050175,10평형대,20.0
2025,11680,강남구,10300,개포동,1,대지,1282,0,개포래미안포레스트,2025-03-21,280000,74.66,0.0,11,,,2020,아파트,중개거래,서울 강남구,2020년대,22.58465,20평형대,28.0
2025,11680,강남구,10500,삼성동,1,대지,50,0,현대힐스테이트2단지,2025-03-20,317000,84.236,0.0,21,,,2008,아파트,중개거래,서울 강남구,2000년대,25.48139,20평형대,31.7
2025,11680,강남구,10300,개포동,1,대지,1284,0,개포자이프레지던스,2025-03-20,271000,84.75,0.0,28,,,2023,아파트,직거래,,2020년대,25.636875,20평형대,27.1
2025,11680,강남구,11800,도곡동,1,대지,464,0,한신(개포),2025-03-20,310000,83.86,0.0,3,,,1985,아파트,중개거래,서울 강남구,1980년대,25.367649999999998,20평형대,31.0
2025,11680,강남구,10600,대치동,1,대지,888,0,대치아이파크,2025-03-20,414000,114.97,0.0,13,,,2008,아파트,중개거래,서울 강남구,2000년대,34.778425,30평형대,41.4
2025,11680,강남구,10800,논현동,1,대지,22,0,신동아(22),2025-03-20,182000,84.69,0.0,12,,,1997,아파트,중개거래,서울 강남구,1990년대,25.618724999999998,20평형대,18.2
2025,11680,강남구,10300,개포동,1,대지,660,1,디에이치 퍼스티어 아이파크,2025-03-20,330000,96.955,0.0,17,입주권,,0,아파트,중개거래,서울 강남구,0년대,29.328887499999997,20평형대,33.0
2025,11680,강남구,10300,개포동,1,대지,1284,0,개포자이프레지던스,2025-03-20,281000,84.6,0.0,18,,,2023,아파트,직거래,,2020년대,25.591499999999996,20평형대,28.1
2025,11680,강남구,11500,수서동,1,대지,736,0,신동아,2025-03-20,103000,33.18,0.0,10,,,1992,아파트,중개거래,서울 강남구,1990년대,10.03695,10평형대,10.3
2025,11680,강남구,10400,청담동,1,대지,30,33,청담대림이-편한세상,2025-03-20,242000,81.84,0.0,4,,,2002,아파트,중개거래,서울 강남구,2000년대,24.7566,20평형대,24.2
2025,11680,강남구,10500,삼성동,1,대지,102,2,금호어울림,2025-03-20,264000,116.81,0.0,5,,,2003,아파트,중개거래,서울 강남구,2000년대,35.335025,30평형대,26.4
2025,11680,강남구,10400,청담동,1,대지,33,0,청담동삼성1차(101동),2025-03-20,193000,84.57,0.0,6,,,1997,아파트,중개거래,서울 강남구,1990년대,25.582424999999997,20평형대,19.3
2025,11680,강남구,11800,도곡동,1,대지,467,0,타워팰리스1,2025-03-20,240000,78.99,0.0,58,,,2002,아파트,중개거래,서울 강남구,2000년대,23.894474999999996,20평형대,24.0
2025,11680,강남구,10800,논현동,1,대지,58,2,마일스디오빌,2025-03-20,39000,36.29,0.0,12,,,2004,아파트,중개거래,서울 강남구,2000년대,10.977725,10평형대,3.9
2025,11680,강남구,11400,일원동,1,대지,741,0,래미안 개포 루체하임,2025-03-20,250000,71.65,0.0,1,,,2018,아파트,중개거래,서울 강남구,2010년대,21.674125,20평형대,25.0
2025,11680,강남구,10100,역삼동,1,대지,755,4,e-편한세상,2025-03-20,264500,59.606,0.0,21,,,2005,아파트,중개거래,"서울 강남구, 서울 중구",2000년대,18.030815,10평형대,26.45
2025,11680,강남구,10500,삼성동,1,대지,11,0,롯데캐슬프레미어,2025-03-20,254500,121.931,0.0,12,,,2007,아파트,직거래,,2000년대,36.8841275,30평형대,25.45
2025,11680,강남구,10600,대치동,1,대지,985,0,래미안대치하이스턴,2025-03-20,325000,110.39,0.0,16,,,1989,아파트,중개거래,서울 강남구,1980년대,33.392975,30평형대,32.5
2025,11680,강남구,10600,대치동,1,대지,503,0,개포우성1,2025-03-20,638000,189.98,0.0,15,,,1983,아파트,중개거래,서울 강남구,1980년대,57.46894999999999,50평형대,63.8
2025,11680,강남구,10500,삼성동,1,대지,11,0,롯데캐슬프레미어,2025-03-20,365000,121.931,0.0,15,,,2007,아파트,중개거래,서울 강남구,2000년대,36.8841275,30평형대,36.5
2025,11680,강남구,11800,도곡동,1,대지,465,0,우성4,2025-03-20,390000,126.46,0.0,8,,,1985,아파트,중개거래,서울 강남구,1980년대,38.254149999999996,30평형대,39.0
2025,11680,강남구,10600,대치동,1,대지,670,0,동부센트레빌,2025-03-20,490000,121.74,0.0,17,,,2005,아파트,중개거래,서울 강남구,2000년대,36.82635,30평형대,49.0
2025,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2025-03-20,160000,59.76,0.0,3,,,1994,아파트,중개거래,서울 강남구,1990년대,18.077399999999997,10평형대,16.0
2025,11680,강남구,10100,역삼동,1,대지,711,3,역삼자이,2025-03-20,240000,114.019,0.0,10,,,2016,아파트,직거래,,2010년대,34.4907475,30평형대,24.0
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-20,397000,114.993,0.0,6,,,2006,아파트,중개거래,서울 강남구,2000년대,34.7853825,30평형대,39.7
2025,11680,강남구,11800,도곡동,1,대지,961,0,현대아파트1동~3동,2025-03-20,169500,84.96,0.0,1,,,1994,아파트,중개거래,서울 강남구,1990년대,25.7004,20평형대,16.95
2025,11680,강남구,10600,대치동,1,대지,66,0,"쌍용대치아파트1동,2동,3동,5동,6동",2025-03-20,425000,148.8,0.0,5,,,1983,아파트,중개거래,서울 강남구,1980년대,45.012,40평형대,42.5
2025,11680,강남구,10600,대치동,1,대지,974,0,대치현대,2025-03-20,189500,59.82,0.0,20,,2025-03-21,1999,아파트,중개거래,서울 강남구,1990년대,18.09555,10평형대,18.95
2025,11680,강남구,11800,도곡동,1,대지,464,0,한신(개포),2025-03-20,255000,59.48,0.0,1,,,1985,아파트,직거래,,1980년대,17.9927,10평형대,25.5
2025,11680,강남구,10100,역삼동,1,대지,757,0,역삼래미안,2025-03-20,287000,80.87,0.0,16,,,2005,아파트,중개거래,서울 강남구,2000년대,24.463175,20평형대,28.7
2025,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2025-03-20,160000,59.76,0.0,3,,2025-05-22,1994,아파트,중개거래,서울 강남구,1990년대,18.077399999999997,10평형대,16.0
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-20,245000,59.977,0.0,19,,,2006,아파트,중개거래,서울 강남구,2000년대,18.1430425,10평형대,24.5
2025,11680,강남구,10500,삼성동,1,대지,129,0,삼성동대성유니드,2025-03-20,130000,83.93,0.0,7,,,2004,아파트,직거래,,2000년대,25.388825,20평형대,13.0
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-20,428000,114.993,0.0,13,,,2006,아파트,중개거래,서울 강남구,2000년대,34.7853825,30평형대,42.8
2025,11680,강남구,10500,삼성동,1,대지,2,0,서광아파트,2025-03-20,198000,59.67,0.0,8,,,1998,아파트,중개거래,서울 강남구,1990년대,18.050175,10평형대,19.8
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-20,415000,119.89,0.0,14,,,2006,아파트,중개거래,서울 강남구,2000년대,36.266725,30평형대,41.5
2025,11680,강남구,10300,개포동,1,대지,1282,0,개포래미안포레스트,2025-03-20,255000,59.92,0.0,6,,,2020,아파트,중개거래,서울 강남구,2020년대,18.1258,10평형대,25.5
2025,11680,강남구,11000,압구정동,1,대지,369,1,"현대1차(12,13,21,22,31,32,33동)",2025-03-20,920000,196.21,0.0,1,,,1976,아파트,중개거래,서울 강남구,1970년대,59.353525,50평형대,92.0
2025,11680,강남구,11100,세곡동,1,대지,533,0,세곡푸르지오,2025-03-20,150000,84.84,0.0,2,,,2012,아파트,중개거래,서울 강남구,2010년대,25.6641,20평형대,15.0
2025,11680,강남구,11800,도곡동,1,대지,467,29,타워팰리스3,2025-03-20,349000,124.641,0.0,25,,,2004,아파트,중개거래,서울 강남구,2000년대,37.7039025,30평형대,34.9
2025,11680,강남구,11000,압구정동,1,대지,397,0,미성2차,2025-03-20,605000,140.9,0.0,5,,,1987,아파트,중개거래,"서울 강남구, 서울 동작구",1980년대,42.62225,40평형대,60.5
2025,11680,강남구,11400,일원동,1,대지,741,0,래미안 개포 루체하임,2025-03-20,250000,59.99,0.0,4,,,2018,아파트,중개거래,서울 강남구,2010년대,18.146975,10평형대,25.0
2025,11680,강남구,10100,역삼동,1,대지,710,0,현대까르띠에710,2025-03-20,310000,171.944,0.0,12,,,2001,아파트,중개거래,서울 강남구,2000년대,52.013059999999996,50평형대,31.0
2025,11680,강남구,10300,개포동,1,대지,1284,0,개포자이프레지던스,2025-03-20,247000,84.6,0.0,2,,,2023,아파트,중개거래,서울 강남구,2020년대,25.591499999999996,20평형대,24.7
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-20,237800,59.977,0.0,23,,,2006,아파트,중개거래,서울 강남구,2000년대,18.1430425,10평형대,23.78
2025,11680,강남구,11100,세곡동,1,대지,516,0,세곡리엔파크(3단지),2025-03-20,104000,84.96,0.0,5,,,2011,아파트,직거래,,2010년대,25.7004,20평형대,10.4
2025,11680,강남구,11500,수서동,1,대지,738,0,동익,2025-03-20,170000,84.46,0.0,5,,,1993,아파트,중개거래,서울 강남구,1990년대,25.549149999999997,20평형대,17.0
2025,11680,강남구,10600,대치동,1,대지,974,0,대치현대,2025-03-20,189500,59.82,0.0,20,,,1999,아파트,중개거래,서울 강남구,1990년대,18.09555,10평형대,18.95
2025,11680,강남구,10500,삼성동,1,대지,50,0,현대힐스테이트2단지,2025-03-20,320000,84.236,0.0,19,,,2008,아파트,중개거래,서울 강남구,2000년대,25.48139,20평형대,32.0
2025,11680,강남구,11500,수서동,1,대지,795,0,강남데시앙포레,2025-03-20,159000,59.97,0.0,14,,,2014,아파트,중개거래,서울 강남구,2010년대,18.140925,10평형대,15.9
2025,11680,강남구,10800,논현동,1,대지,195,1,e-편한세상,2025-03-20,126000,84.987,0.0,5,,,2005,아파트,중개거래,서울 강남구,2000년대,25.708567499999997,20평형대,12.6
2025,11680,강남구,10600,대치동,1,대지,902,0,포스코더샵,2025-03-20,330000,139.54,0.0,10,,,2004,아파트,중개거래,서울 강남구,2000년대,42.21084999999999,40평형대,33.0
2025,11680,강남구,11400,일원동,1,대지,731,0,한솔마을,2025-03-20,140000,63.76,0.0,2,,,1994,아파트,중개거래,서울 동대문구,1990년대,19.287399999999998,10평형대,14.0
2025,11680,강남구,10500,삼성동,1,대지,16,2,삼성동힐스테이트 1단지,2025-03-20,110000,31.402,0.0,2,,,2008,아파트,중개거래,서울 강남구,2000년대,9.499105,0평형대,11.0
2025,11680,강남구,11200,자곡동,1,대지,686,0,강남한양수자인(4단지),2025-03-20,135000,101.4,0.0,1,,,2014,아파트,중개거래,서울 강남구,2010년대,30.6735,30평형대,13.5
2025,11680,강남구,11400,일원동,1,대지,743,0,디에이치자이개포,2025-03-20,310000,76.48,0.0,21,,,2021,아파트,중개거래,서울 강남구,2020년대,23.1352,20평형대,31.0
2025,11680,강남구,11800,도곡동,1,대지,464,0,한신(개포),2025-03-19,250000,52.72,0.0,6,,,1985,아파트,중개거래,서울 강남구,1980년대,15.947799999999999,10평형대,25.0
2025,11680,강남구,10300,개포동,1,대지,12,0,성원대치2단지아파트,2025-03-19,80000,33.18,0.0,4,,,1992,아파트,직거래,,1990년대,10.03695,10평형대,8.0
2025,11680,강남구,10300,개포동,1,대지,187,0,개포주공5단지,2025-03-19,350000,83.17,0.0,2,,,1983,아파트,중개거래,"경기 성남시 분당구, 서울 강남구",1980년대,25.158925,20평형대,35.0
2025,11680,강남구,10800,논현동,1,대지,105,0,동현아파트1~6,2025-03-19,250000,84.92,0.0,11,,,1985,아파트,중개거래,서울 강남구,1980년대,25.688299999999998,20평형대,25.0
2025,11680,강남구,10100,역삼동,1,대지,720,25,대우디오빌,2025-03-19,29000,30.03,0.0,16,,,2002,아파트,중개거래,서울 강남구,2000년대,9.084075,0평형대,2.9
2025,11680,강남구,11000,압구정동,1,대지,433,0,신현대11차,2025-03-19,920000,183.41,0.0,3,,,1983,아파트,중개거래,서울 강남구,1980년대,55.481525,50평형대,92.0
2025,11680,강남구,10500,삼성동,1,대지,17,0,삼성동롯데아파트,2025-03-19,185000,59.4,0.0,2,,,2000,아파트,중개거래,서울 강남구,2000년대,17.9685,10평형대,18.5
2025,11680,강남구,11800,도곡동,1,대지,467,19,현대비젼21,2025-03-19,42500,33.1,0.0,23,,,1999,아파트,중개거래,서울 강남구,1990년대,10.01275,10평형대,4.25
2025,11680,강남구,10800,논현동,1,대지,275,0,동부센트레빌,2025-03-19,179500,84.987,0.0,17,,,2003,아파트,중개거래,서울 강남구,2000년대,25.708567499999997,20평형대,17.95
2025,11680,강남구,10500,삼성동,1,대지,189,0,래미안라클래시,2025-03-19,300000,59.99,0.0,14,,,2021,아파트,중개거래,서울 강남구,2020년대,18.146975,10평형대,30.0
2025,11680,강남구,11000,압구정동,1,대지,397,0,미성2차,2025-03-19,585000,140.9,0.0,8,,,1987,아파트,중개거래,서울 강남구,1980년대,42.62225,40평형대,58.5
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2025-03-19,445000,134.902,0.0,14,,,2006,아파트,중개거래,서울 강남구,2000년대,40.807854999999996,40평형대,44.5
2025,11680,강남구,11500,수서동,1,대지,708,0,삼익,2025-03-19,154000,49.2,0.0,11,,,1992,아파트,중개거래,서울 강남구,1990년대,14.883000000000001,10평형대,15.4
2025,11680,강남구,10500,삼성동,1,대지,50,0,현대힐스테이트2단지,2025-03-19,310000,84.236,0.0,9,,,2008,아파트,중개거래,서울 강남구,2000년대,25.48139,20평형대,31.0
2025,11680,강남구,11800,도곡동,1,대지,963,0,럭키(963),2025-03-19,233000,84.97,0.0,13,,,1995,아파트,중개거래,서울 강남구,1990년대,25.703425,20평형대,23.3
