RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM,ARCH_DECADE,PYEONG,PYEONG_GROUP,PRICE_EUK,PRICE_PER_PYEONG
2024,11680,강남구,10300,개포동,1,대지,185,0,개포주공6단지,2024-04-12,190000,73.02,,13,,,1983,아파트,직거래,,1980년대,22.088549999999998,20평형대,19.0,8601.74162631771
2024,11680,강남구,11800,도곡동,1,대지,465,0,우성4,2024-04-11,323000,126.46,,3,,,1985,아파트,중개거래,서울 강남구,1980년대,38.254149999999996,30평형대,32.3,8443.528349211785
2024,11680,강남구,10600,대치동,1,대지,506,0,선경2차(8동-12동),2024-04-11,401000,127.75,,7,,,1985,아파트,중개거래,"서울 강남구, 서울 송파구",1980년대,38.644375,30평형대,40.1,10376.671895974512
2024,11680,강남구,11000,압구정동,1,대지,434,0,신현대12차,2024-04-11,710000,182.95,0.0,9,,,1982,아파트,중개거래,서울 강남구,1980년대,55.342375,50평형대,71.0,12829.228958822241
2024,11680,강남구,10400,청담동,1,대지,60,0,삼성청담공원아파트,2024-04-11,190000,107.22,,4,,,1999,아파트,중개거래,서울 강남구,1990년대,32.43405,30평형대,19.0,5858.041163530303
2024,11680,강남구,10600,대치동,1,대지,1027,0,래미안대치팰리스,2024-04-11,327500,84.98,0.0,23,,,2015,아파트,중개거래,서울 강남구,2010년대,25.70645,20평형대,32.75,12739.993270171493
2024,11680,강남구,10500,삼성동,1,대지,17,0,삼성동롯데아파트,2024-04-11,157000,59.4,0.0,5,,,2000,아파트,중개거래,"경기 수원시영통구, 서울 강남구",2000년대,17.9685,10평형대,15.7,8737.512869744276
2024,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션1,2024-04-11,365000,128.01,,9,,,1983,아파트,중개거래,서울 강남구,1980년대,38.72302499999999,30평형대,36.5,9425.916492835982
2024,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2024-04-11,143000,59.76,,5,,,1994,아파트,중개거래,서울 강남구,1990년대,18.077399999999997,10평형대,14.3,7910.429597176586
2024,11680,강남구,10100,역삼동,1,대지,762,3,래미안그레이튼(진달래2차),2024-04-11,240000,84.81,,14,,,2010,아파트,중개거래,서울 강남구,2010년대,25.655025,20평형대,24.0,9354.892462587739
2024,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2024-04-11,288000,84.998,,15,,,2006,아파트,중개거래,서울 강남구,2000년대,25.711895000000002,20평형대,28.8,11201.041385708832
2024,11680,강남구,10100,역삼동,1,대지,709,5,테헤란아이파크,2024-04-10,240000,84.641,,8,,,2014,아파트,중개거래,서울 강남구,2010년대,25.6039025,20평형대,24.0,9373.571079643034
2024,11680,강남구,10300,개포동,1,대지,1282,0,개포래미안포레스트,2024-04-10,310000,96.91,0.0,29,,,2020,아파트,중개거래,서울 강남구,2020년대,29.315275,20평형대,31.0,10574.69186285989
2024,11680,강남구,11800,도곡동,1,대지,543,7,도곡1차아이파크,2024-04-10,268000,130.259,,17,,,2007,아파트,중개거래,서울 강남구,2000년대,39.403347499999995,30평형대,26.8,6801.452592320996
2024,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2024-04-10,183000,84.93,,5,,,1994,아파트,중개거래,서울 강남구,1990년대,25.691325000000003,20평형대,18.3,7123.0269361350565
2024,11680,강남구,10100,역삼동,1,대지,754,0,개나리래미안,2024-04-10,263000,84.93,,16,,,2006,아파트,중개거래,서울 강남구,2000년대,25.691325000000003,20평형대,26.3,10236.918492915409
2024,11680,강남구,10500,삼성동,1,대지,53,2,진흥아파트,2024-04-10,230000,104.31,,4,,,1984,아파트,중개거래,서울 강남구,1980년대,31.553774999999998,30평형대,23.0,7289.143691998818
2024,11680,강남구,11400,일원동,1,대지,743,0,디에이치자이개포,2024-04-10,228000,63.76,,25,,,2021,아파트,중개거래,서울 강남구,2020년대,19.287399999999998,10평형대,22.8,11821.188962742517
2024,11680,강남구,11800,도곡동,1,대지,963,0,럭키(963),2024-04-10,229000,124.66,,9,,,1995,아파트,중개거래,서울 강남구,1990년대,37.709649999999996,30평형대,22.9,6072.716134994624
2024,11680,강남구,10100,역삼동,1,대지,711,3,역삼자이,2024-04-10,230000,84.993,0.0,15,,,2016,아파트,직거래,,2010년대,25.710382499999998,20평형대,23.0,8945.802342691713
2024,11680,강남구,11500,수서동,1,대지,795,0,강남데시앙포레,2024-04-10,190900,101.88,,8,,,2014,아파트,중개거래,서울 강남구,2010년대,30.818699999999996,30평형대,19.09,6194.291128438254
2024,11680,강남구,10600,대치동,1,대지,1014,3,대치삼성,2024-04-10,275000,97.35,,15,,,2000,아파트,중개거래,서울 강남구,2000년대,29.448375,20평형대,27.5,9338.376056403791
2024,11680,강남구,10100,역삼동,1,대지,707,18,역삼우정에쉐르2,2024-04-10,69000,47.83,,6,,,2004,아파트,중개거래,서울 강남구,2000년대,14.468575,10평형대,6.9,4768.956168800314
2024,11680,강남구,11200,자곡동,1,대지,602,0,강남자곡아이파크,2024-04-10,120000,74.97,,10,,,2014,아파트,직거래,,2010년대,22.678425,20평형대,12.0,5291.372747446086
2024,11680,강남구,10300,개포동,1,대지,185,0,개포주공6단지,2024-04-10,199000,60.13,,2,,,1983,아파트,중개거래,서울 강남구,1980년대,18.189325,10평형대,19.9,10940.482948102803
2024,11680,강남구,11100,세곡동,1,대지,579,0,강남엘에이치1단지,2024-04-10,118500,59.99,0.0,5,,,2013,아파트,중개거래,서울 강남구,2010년대,18.146975,10평형대,11.85,6530.01395549396
2024,11680,강남구,10800,논현동,1,대지,214,2,논현베르빌,2024-04-09,124250,132.59,,2,,,2002,아파트,중개거래,경기 용인시수지구,2000년대,40.108475,40평형대,12.425,3097.8490206870247
2024,11680,강남구,11400,일원동,1,대지,718,0,샘터마을,2024-04-09,223500,101.97,,5,,,1994,아파트,중개거래,서울 강남구,1990년대,30.845924999999998,30평형대,22.35,7245.689665652757
2024,11680,강남구,10600,대치동,1,대지,316,0,은마,2024-04-09,228500,76.79,,10,,,1979,아파트,중개거래,서울 강남구,1970년대,23.228975000000002,20평형대,22.85,9836.852465509131
2024,11680,강남구,10600,대치동,1,대지,1027,0,래미안대치팰리스,2024-04-09,330000,84.97,,25,,,2015,아파트,중개거래,서울 강남구,2010년대,25.703425,20평형대,33.0,12838.755924550911
2024,11680,강남구,10100,역삼동,1,대지,763,16,래미안그레이튼,2024-04-09,195000,59.97,,14,,,2009,아파트,중개거래,서울 강남구,2000년대,18.140925,10평형대,19.5,10749.176241013069
2024,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2024-04-09,280000,84.998,,7,,,2006,아파트,중개거래,서울 강남구,2000년대,25.711895000000002,20평형대,28.0,10889.901347216919
2024,11680,강남구,11800,도곡동,1,대지,969,0,도곡2차I'PARK,2024-04-09,248000,148.73,0.0,13,,,2006,아파트,중개거래,서울 강남구,2000년대,44.990824999999994,40평형대,24.8,5512.234994579451
2024,11680,강남구,11500,수서동,1,대지,795,0,강남데시앙포레,2024-04-09,170000,84.86,,10,,,2014,아파트,중개거래,서울 강남구,2010년대,25.67015,20평형대,17.0,6622.477858524395
2024,11680,강남구,11000,압구정동,1,대지,489,0,한양3,2024-04-09,500000,161.9,,12,,,1978,아파트,중개거래,서울 강남구,1970년대,48.97475,40평형대,50.0,10209.342569385244
2024,11680,강남구,11000,압구정동,1,대지,448,0,현대13차(208~211동),2024-04-09,425000,105.45,,4,,,1983,아파트,중개거래,서울 강남구,1980년대,31.898625,30평형대,42.5,13323.458299534856
2024,11680,강남구,11500,수서동,1,대지,736,0,신동아,2024-04-09,120000,49.96,0.0,12,,,1992,아파트,중개거래,"서울 강남구, 서울 강서구",1990년대,15.1129,10평형대,12.0,7940.23648671003
2024,11680,강남구,11800,도곡동,1,대지,467,17,타워팰리스2,2024-04-08,480000,159.44,,14,,,2003,아파트,중개거래,서울 강남구,2000년대,48.230599999999995,40평형대,48.0,9952.188030005847
2024,11680,강남구,10800,논현동,1,대지,58,2,마일스디오빌,2024-04-08,37500,36.29,,10,,,2004,아파트,중개거래,서울 강남구,2000년대,10.977725,10평형대,3.75,3416.0083259509597
2024,11680,강남구,10600,대치동,1,대지,670,0,동부센트레빌,2024-04-08,460000,145.83,0.0,3,,,2005,아파트,중개거래,서울 강남구,2000년대,44.113575000000004,40평형대,46.0,10427.629136835996
2024,11680,강남구,10800,논현동,1,대지,245,0,동양파라곤,2024-04-08,350000,160.33,,9,,,2004,아파트,중개거래,서울 강남구,2000년대,48.499825,40평형대,35.0,7216.520884353707
2024,11680,강남구,10100,역삼동,1,대지,902,0,강남센트럴아이파크,2024-04-08,293000,84.99,,7,,,2022,아파트,중개거래,"서울 강남구, 서울 광진구",2020년대,25.709474999999998,20평형대,29.3,11396.576553974752
2024,11680,강남구,10600,대치동,1,대지,1027,0,래미안대치팰리스,2024-04-08,325000,84.98,,7,,,2015,아파트,중개거래,서울 강남구,2010년대,25.70645,20평형대,32.5,12642.741413147283
2024,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2024-04-08,144000,59.76,,6,,,1994,아파트,중개거래,"서울 강남구, 서울 송파구",1990년대,18.077399999999997,10평형대,14.4,7965.7472866673315
2024,11680,강남구,10600,대치동,1,대지,506,0,선경2차(8동-12동),2024-04-07,450000,160.76,,7,,,1985,아파트,중개거래,서울 강남구,1980년대,48.6299,40평형대,45.0,9253.566221604404
2024,11680,강남구,11800,도곡동,1,대지,467,19,현대비젼21,2024-04-07,44500,34.995,,19,,,1999,아파트,중개거래,서울 강남구,1990년대,10.585987499999998,10평형대,4.45,4203.670181926816
2024,11680,강남구,10600,대치동,1,대지,500,0,개포우성2,2024-04-07,310000,84.69,,11,,,1984,아파트,중개거래,서울 강남구,1980년대,25.618724999999998,20평형대,31.0,12100.524128347528
2024,11680,강남구,11000,압구정동,1,대지,448,0,현대13차(208~211동),2024-04-06,415000,108.47,0.0,12,,,1983,아파트,중개거래,서울 강남구,1980년대,32.812174999999996,30평형대,41.5,12647.744320515176
2024,11680,강남구,10500,삼성동,1,대지,189,0,래미안라클래시,2024-04-06,310000,84.98,,10,,,2021,아파트,중개거래,서울 강남구,2020년대,25.70645,20평형대,31.0,12059.230271002025
2024,11680,강남구,10100,역삼동,1,대지,757,0,역삼래미안,2024-04-06,185000,59.4,,3,,,2005,아파트,중개거래,서울 강남구,2000년대,17.9685,10평형대,18.5,10295.795419762362
2024,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2024-04-06,142000,59.76,,13,,,1994,아파트,중개거래,서울 강남구,1990년대,18.077399999999997,10평형대,14.2,7855.111907685841
2024,11680,강남구,11100,세곡동,1,대지,533,0,세곡푸르지오,2024-04-06,121000,59.89,0.0,11,,,2012,아파트,중개거래,서울 강남구,2010년대,18.116725,10평형대,12.1,6678.911337451996
2024,11680,강남구,10300,개포동,1,대지,12,0,성원대치2단지일반분양(11개동),2024-04-06,116000,39.53,,4,,,1992,아파트,중개거래,서울 강남구,1990년대,11.957825,10평형대,11.6,9700.760798891102
2024,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션2,2024-04-06,278000,84.96,,5,,,1985,아파트,중개거래,서울 강남구,1980년대,25.7004,20평형대,27.8,10816.952265334392
2024,11680,강남구,11400,일원동,1,대지,718,0,샘터마을,2024-04-06,250000,134.438,,7,,,1994,아파트,중개거래,서울 강남구,1990년대,40.667494999999995,40평형대,25.0,6147.415767801779
2024,11680,강남구,11800,도곡동,1,대지,91,5,삼성래미안,2024-04-06,231000,84.89,,24,,,2001,아파트,중개거래,서울 강남구,2000년대,25.679225,20평형대,23.1,8995.598582122318
2024,11680,강남구,11800,도곡동,1,대지,91,5,삼성래미안,2024-04-06,190000,59.96,,6,,,2001,아파트,중개거래,서울 강남구,2000년대,18.1379,10평형대,19.0,10475.303094625067
2024,11680,강남구,11400,일원동,1,대지,741,0,래미안개포루체하임,2024-04-06,192500,59.99,,3,,,2018,아파트,중개거래,서울 강남구,2010년대,18.146975,10평형대,19.25,10607.828577490187
2024,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2024-04-06,278000,84.998,,4,,,2006,아파트,중개거래,"서울 강남구, 서울 서초구",2000년대,25.711895000000002,20평형대,27.8,10812.116337593941
2024,11680,강남구,11500,수서동,1,대지,746,0,까치마을,2024-04-06,85000,34.44,,11,,,1993,아파트,중개거래,서울 강남구,1990년대,10.418099999999999,10평형대,8.5,8158.877338478226
2024,11680,강남구,11400,일원동,1,대지,615,1,개포한신,2024-04-06,195500,107.6,,5,,,1984,아파트,중개거래,서울 강남구,1980년대,32.549,30평형대,19.55,6006.328919475252
2024,11680,강남구,10600,대치동,1,대지,503,0,개포우성1,2024-04-06,302000,84.81,,14,,,1983,아파트,중개거래,서울 강남구,1980년대,25.655025,20평형대,30.2,11771.573015422906
2024,11680,강남구,10100,역삼동,1,대지,716,3,개나리SK뷰,2024-04-06,358000,127.27,,11,,,2012,아파트,중개거래,서울 강남구,2010년대,38.499175,30평형대,35.8,9298.900560856175
2024,11680,강남구,10100,역삼동,1,대지,755,4,e-편한세상,2024-04-06,198000,59.606,,9,,,2005,아파트,중개거래,서울 강남구,2000년대,18.030815,10평형대,19.8,10981.200794306857
2024,11680,강남구,10600,대치동,1,대지,503,0,개포우성1,2024-04-06,302000,84.81,0.0,14,,2024-06-07,1983,아파트,중개거래,서울 강남구,1980년대,25.655025,20평형대,30.2,11771.573015422906
2024,11680,강남구,11500,수서동,1,대지,712,0,수서한아름,2024-04-06,170250,97.63,,2,,,1993,아파트,중개거래,서울 강남구,1990년대,29.533074999999997,20평형대,17.025,5764.723111291324
2024,11680,강남구,10100,역삼동,1,대지,757,0,역삼래미안,2024-04-06,239000,80.87,,19,,,2005,아파트,중개거래,서울 강남구,2000년대,24.463175,20평형대,23.9,9769.786628268816
2024,11680,강남구,10600,대치동,1,대지,975,20,세영팔레스타운,2024-04-05,158500,68.61,0.0,11,,,2002,아파트,중개거래,서울 강남구,2000년대,20.754524999999997,20평형대,15.85,7636.888823039796
2024,11680,강남구,10400,청담동,1,대지,134,38,청담자이,2024-04-05,186000,49.639,,4,,,2011,아파트,중개거래,서울 강남구,2010년대,15.0157975,10평형대,18.6,12386.9544724481
2024,11680,강남구,10100,역삼동,1,대지,755,4,e-편한세상,2024-04-05,196000,59.606,,22,,,2005,아파트,중개거래,서울 강남구,2000년대,18.030815,10평형대,19.6,10870.279574162343
2024,11680,강남구,11500,수서동,1,대지,795,0,강남데시앙포레,2024-04-05,140000,59.97,,10,,,2014,아파트,중개거래,서울 강남구,2010년대,18.140925,10평형대,14.0,7717.357301240152
2024,11680,강남구,10600,대치동,1,대지,888,0,대치아이파크,2024-04-05,290000,84.95,,19,,,2008,아파트,중개거래,"경기 안양시동안구, 서울 강남구",2000년대,25.697375,20평형대,29.0,11285.199363748243
2024,11680,강남구,11800,도곡동,1,대지,972,0,한라비발디,2024-04-05,185000,84.956,,8,,,2016,아파트,중개거래,서울 강남구,2010년대,25.69919,20평형대,18.5,7198.670463932909
2024,11680,강남구,11100,세곡동,1,대지,533,0,세곡푸르지오,2024-04-05,139500,84.84,,8,,,2012,아파트,중개거래,서울 강남구,2010년대,25.6641,20평형대,13.95,5435.608495914526
2024,11680,강남구,11800,도곡동,1,대지,960,0,대림,2024-04-05,175000,84.93,,8,,,1992,아파트,중개거래,서울 강남구,1990년대,25.691325000000003,20평형대,17.5,6811.637780457021
2024,11680,강남구,10100,역삼동,1,대지,716,3,개나리SK뷰,2024-04-05,268000,84.99,,4,,,2012,아파트,중개거래,서울 강남구,2010년대,25.709474999999998,20평형대,26.8,10424.172411144142
2024,11680,강남구,10600,대치동,1,대지,1014,3,대치삼성,2024-04-05,249000,84.58,,18,,,2000,아파트,중개거래,"서울 강남구, 서울 송파구",2000년대,25.585449999999998,20평형대,24.9,9732.093826764822
2024,11680,강남구,11200,자곡동,1,대지,602,0,강남자곡아이파크,2024-04-05,122000,59.96,,2,,,2014,아파트,중개거래,서울 강남구,2010년대,18.1379,10평형대,12.2,6726.247250232938
2024,11680,강남구,11200,자곡동,1,대지,602,0,강남자곡아이파크,2024-04-05,149000,74.89,,7,,,2014,아파트,중개거래,서울 강남구,2010년대,22.654225,20평형대,14.9,6577.1395843380205
2024,11680,강남구,10300,개포동,1,대지,12,0,성원대치2단지일반분양(11개동),2024-04-04,115000,39.53,0.0,3,,,1992,아파트,중개거래,"서울 강남구, 서울 강서구",1990년대,11.957825,10평형대,11.5,9617.1335506248
2024,11680,강남구,11000,압구정동,1,대지,448,0,현대13차(208~211동),2024-04-04,430000,105.45,,11,,,1983,아파트,중개거래,서울 강남구,1980년대,31.898625,30평형대,43.0,13480.204867764676
2024,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2024-04-04,343000,114.993,,16,,,2006,아파트,중개거래,서울 강남구,2000년대,34.7853825,30평형대,34.3,9860.463658837158
2024,11680,강남구,10800,논현동,1,대지,196,0,거평프리젠,2024-04-04,45900,42.015,0.0,11,,,1996,아파트,중개거래,서울 강남구,1990년대,12.7095375,10평형대,4.59,3611.4610779503187
2024,11680,강남구,11000,압구정동,1,대지,443,0,현대3차(61~64동),2024-04-04,354000,82.5,,5,,,1976,아파트,중개거래,"서울 강남구, 서울 서초구",1970년대,24.95625,20평형대,35.4,14184.823441021788
2024,11680,강남구,11800,도곡동,1,대지,964,0,현대그린1,2024-04-04,164500,84.93,,5,,,2006,아파트,중개거래,"서울 강남구, 서울 양천구",2000년대,25.691325000000003,20평형대,16.45,6402.9395136296
2024,11680,강남구,10700,신사동,1,대지,659,0,압구정대원칸타빌아파트,2024-04-04,124000,59.73,0.0,9,,,2001,아파트,중개거래,서울 강남구,2000년대,18.068324999999998,10평형대,12.4,6862.838697001522
2024,11680,강남구,10300,개포동,1,대지,1280,0,래미안블레스티지,2024-04-04,200000,59.888,,5,,,2019,아파트,중개거래,서울 강남구,2010년대,18.11612,10평형대,20.0,11039.891544105472
2024,11680,강남구,11800,도곡동,1,대지,91,5,삼성래미안,2024-04-04,235000,84.89,,16,,,2001,아파트,중개거래,서울 강남구,2000년대,25.679225,20평형대,23.5,9151.36652293829
2024,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2024-04-04,285000,84.998,,6,,,2006,아파트,중개거래,서울 강남구,2000년대,25.711895000000002,20평형대,28.5,11084.363871274365
2024,11680,강남구,11500,수서동,1,대지,747,0,삼성,2024-04-04,144000,59.86,,1,,,1997,아파트,중개거래,서울 강남구,1990년대,18.10765,10평형대,14.4,7952.439990832604
2024,11680,강남구,11500,수서동,1,대지,795,0,강남데시앙포레,2024-04-04,134000,59.97,,5,,,2014,아파트,중개거래,서울 강남구,2010년대,18.140925,10평형대,13.4,7386.6134169012885
2024,11680,강남구,10400,청담동,1,대지,28,20,청담4차이-편한세상,2024-04-03,194500,84.51,,7,,2024-04-29,2011,아파트,중개거래,서울 강남구,2010년대,25.564275000000002,20평형대,19.45,7608.2736553256445
2024,11680,강남구,10300,개포동,1,대지,1281,0,디에이치아너힐즈,2024-04-03,285000,84.357,,2,,,2019,아파트,중개거래,서울 강남구,2010년대,25.5179925,20평형대,28.5,11168.590162411876
2024,11680,강남구,10300,개포동,1,대지,1280,0,래미안블레스티지,2024-04-03,195000,59.888,0.0,6,,,2019,아파트,중개거래,서울 강남구,2010년대,18.11612,10평형대,19.5,10763.894255502835
2024,11680,강남구,11200,자곡동,1,대지,619,0,강남자곡힐스테이트,2024-04-03,88000,51.96,,6,,,2015,아파트,중개거래,서울 강남구,2010년대,15.7179,10평형대,8.8,5598.712296171881
2024,11680,강남구,10400,청담동,1,대지,28,20,청담4차이-편한세상,2024-04-03,194500,84.51,,7,,,2011,아파트,중개거래,서울 강남구,2010년대,25.564275000000002,20평형대,19.45,7608.2736553256445
2024,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2024-04-03,280000,84.998,,4,,,2006,아파트,중개거래,서울 강남구,2000년대,25.711895000000002,20평형대,28.0,10889.901347216919
2024,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2024-04-03,150000,59.76,,9,,,1994,아파트,중개거래,서울 강남구,1990년대,18.077399999999997,10평형대,15.0,8297.653423611804
2024,11680,강남구,10600,대치동,1,대지,1027,0,래미안대치팰리스,2024-04-03,479000,151.27,,25,,,2015,아파트,중개거래,서울 강남구,2010년대,45.759175,40평형대,47.9,10467.846065843627
2024,11680,강남구,10100,역삼동,1,대지,754,1,역삼푸르지오,2024-04-02,245000,84.909,,16,,,2006,아파트,중개거래,서울 강남구,2000년대,25.6849725,20평형대,24.5,9538.651442978964
2024,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2024-04-02,220000,59.981,0.0,7,,,2006,아파트,중개거래,서울 강남구,2000년대,18.1442525,10평형대,22.0,12125.051720923746
2024,11680,강남구,11000,압구정동,1,대지,434,0,신현대12차,2024-04-02,744000,182.95,,12,,,1982,아파트,중개거래,서울 강남구,1980년대,55.342375,50평형대,74.4,13443.586401920771
2024,11680,강남구,11200,자곡동,1,대지,611,0,래미안강남힐즈,2024-04-02,171500,91.95,,11,,,2014,아파트,중개거래,서울 강남구,2010년대,27.814875,20평형대,17.15,6165.76562001447
2024,11680,강남구,11800,도곡동,1,대지,895,8,한신엠비씨,2024-04-02,210000,116.24,,1,,,1988,아파트,중개거래,서울 강남구,1980년대,35.1626,30평형대,21.0,5972.254611433739
2024,11680,강남구,11400,일원동,1,대지,743,0,디에이치자이개포,2024-04-02,230000,63.76,,13,,,2021,아파트,중개거래,서울 강남구,2020년대,19.287399999999998,10평형대,23.0,11924.883602766575
2024,11680,강남구,10400,청담동,1,대지,134,38,청담자이,2024-04-02,213000,49.619,,30,,,2011,아파트,중개거래,서울 강남구,2010년대,15.0097475,10평형대,21.3,14190.778359196249
2024,11680,강남구,11800,도곡동,1,대지,91,5,삼성래미안,2024-04-02,190000,59.96,0.0,15,,,2001,아파트,중개거래,서울 강남구,2000년대,18.1379,10평형대,19.0,10475.303094625067
2024,11680,강남구,10300,개포동,1,대지,185,0,개포주공6단지,2024-04-01,200000,60.13,0.0,2,,,1983,아파트,중개거래,서울 강남구,1980년대,18.189325,10평형대,20.0,10995.46024934955
2024,11680,강남구,11500,수서동,1,대지,795,0,강남데시앙포레,2024-04-01,133000,59.81,,12,,,2014,아파트,중개거래,서울 강남구,2010년대,18.092525,10평형대,13.3,7351.102181702113
2024,11680,강남구,11800,도곡동,1,대지,538,3,래미안도곡카운티,2024-04-01,225000,71.85,,1,,,2016,아파트,중개거래,서울 강남구,2010년대,21.734624999999998,20평형대,22.5,10352.145482151176
2024,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2024-04-01,325000,119.89,,11,,,2006,아파트,중개거래,서울 강남구,2000년대,36.266725,30평형대,32.5,8961.382644834901
2024,11680,강남구,11800,도곡동,1,대지,869,0,삼익,2024-04-01,181000,104.01,,12,,,1983,아파트,중개거래,서울 강남구,1980년대,31.463025000000002,30평형대,18.1,5752.784419171392
2024,11680,강남구,11800,도곡동,1,대지,960,0,대림,2024-04-01,175000,84.95,,4,,,1992,아파트,중개거래,서울 강남구,1990년대,25.697375,20평형대,17.5,6810.034098813595
2024,11680,강남구,10300,개포동,1,대지,185,0,개포주공6단지,2024-03-31,238000,73.02,0.0,8,,,1983,아파트,중개거래,"서울 강남구, 서울 동대문구",1980년대,22.088549999999998,20평형대,23.8,10774.813195071656
2024,11680,강남구,10300,개포동,1,대지,660,1,디에이치 퍼스티어 아이파크,2024-03-31,115000,34.995,0.0,18,분양권,,0,아파트,중개거래,"경기 성남시수정구, 서울 강남구",0년대,10.585987499999998,10평형대,11.5,10863.417324080538
2024,11680,강남구,10400,청담동,1,대지,60,0,삼성청담공원아파트,2024-03-31,170000,84.96,0.0,1,,,1999,아파트,중개거래,"서울 강남구, 서울 송파구",1990년대,25.7004,20평형대,17.0,6614.683039952686
2024,11680,강남구,10100,역삼동,1,대지,754,1,역삼푸르지오,2024-03-31,193000,59.884,0.0,22,,,2006,아파트,중개거래,서울 강남구,2000년대,18.11491,10평형대,19.3,10654.206948861463
2024,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,2024-03-31,183500,59.977,0.0,9,,,2006,아파트,중개거래,"서울 강남구, 서울 영등포구",2000년대,18.1430425,10평형대,18.35,10114.069897592975
2024,11680,강남구,10300,개포동,1,대지,1280,0,래미안블레스티지,2024-03-30,194500,59.897,0.0,13,,,2019,아파트,중개거래,서울 강남구,2010년대,18.1188425,10평형대,19.45,10734.681313113682
2024,11680,강남구,11100,세곡동,1,대지,533,0,세곡푸르지오,2024-03-30,118000,59.86,0.0,8,,,2012,아파트,중개거래,서울 강남구,2010년대,18.10765,10평형대,11.8,6516.582770265606
2024,11680,강남구,10500,삼성동,1,대지,14,1,삼성동중앙하이츠빌리지,2024-03-30,203500,59.92,0.0,18,,,2004,아파트,중개거래,"서울 강남구, 서울 관악구",2000년대,18.1258,10평형대,20.35,11227.090666343001
2024,11680,강남구,10600,대치동,1,대지,1027,0,래미안대치팰리스,2024-03-30,318000,84.99,0.0,4,,,2015,아파트,중개거래,서울 강남구,2010년대,25.709474999999998,20평형대,31.8,12368.980696805362
2024,11680,강남구,11800,도곡동,1,대지,91,5,삼성래미안,2024-03-30,318000,122.81,0.0,10,,,2001,아파트,중개거래,"경기 김포시, 서울 강남구",2000년대,37.150025,30평형대,31.8,8559.886568044032
2024,11680,강남구,11800,도곡동,1,대지,467,6,대림아크로빌,2024-03-30,284000,172.467,0.0,15,,,1999,아파트,중개거래,서울 강남구,1990년대,52.1712675,50평형대,28.4,5443.609358350361
2024,11680,강남구,11000,압구정동,1,대지,434,0,신현대12차,2024-03-30,425000,108.31,0.0,10,,,1982,아파트,중개거래,서울 강남구,1980년대,32.763775,30평형대,42.5,12971.64322487259
2024,11680,강남구,11800,도곡동,1,대지,467,17,타워팰리스2,2024-03-30,300000,115.63,0.0,20,,,2003,아파트,중개거래,서울 강남구,2000년대,34.978075,30평형대,30.0,8576.801324829912
2024,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2024-03-30,151000,59.76,0.0,11,,,1994,아파트,중개거래,서울 강남구,1990년대,18.077399999999997,10평형대,15.1,8352.971113102549
2024,11680,강남구,11800,도곡동,1,대지,967,0,경남,2024-03-30,152000,59.76,0.0,9,,,2005,아파트,중개거래,서울 강남구,2000년대,18.077399999999997,10평형대,15.2,8408.288802593295
2024,11680,강남구,10300,개포동,1,대지,12,0,삼익대청아파트301동~306동,2024-03-30,115000,39.53,0.0,13,,,1992,아파트,중개거래,서울 강남구,1990년대,11.957825,10평형대,11.5,9617.1335506248
2024,11680,강남구,11200,자곡동,1,대지,602,0,강남자곡아이파크,2024-03-30,118000,59.96,0.0,1,,,2014,아파트,중개거래,서울 강남구,2010년대,18.1379,10평형대,11.8,6505.71455350399
2024,11680,강남구,10100,역삼동,1,대지,754,1,역삼푸르지오,2024-03-30,235000,84.909,0.0,13,,,2006,아파트,중개거래,서울 강남구,2000년대,25.6849725,20평형대,23.5,9149.318731020638
2024,11680,강남구,10300,개포동,1,대지,1282,0,개포래미안포레스트,2024-03-30,228000,74.66,0.0,24,,,2020,아파트,중개거래,서울 강남구,2020년대,22.58465,20평형대,22.8,10095.352374289618
