school_type,type,school_name,address,high_school_type
고등학교,사립,성암국제무역고등학교,서울특별시 강북구 도봉로29길 52,특성화고
고등학교,사립,성암국제무역고등학교,서울특별시 강북구 도봉로29길 52,특성화고
고등학교,사립,성암국제무역고등학교,서울특별시 강북구 도봉로29길 52,특성화고
고등학교,사립,성암국제무역고등학교,서울특별시 강북구 도봉로29길 52,특성화고
고등학교,사립,성암국제무역고등학교,서울특별시 강북구 도봉로29길 52,특성화고
고등학교,사립,성암국제무역고등학교,서울특별시 강북구 도봉로29길 52,특성화고
고등학교,공립,서울방송고등학교,서울특별시 성동구 동호로5길 131,특성화고
고등학교,공립,서울방송고등학교,서울특별시 성동구 동호로5길 131,특성화고
고등학교,공립,서울방송고등학교,서울특별시 성동구 동호로5길 131,특성화고
고등학교,공립,서울방송고등학교,서울특별시 성동구 동호로5길 131,특성화고
고등학교,공립,서울방송고등학교,서울특별시 성동구 동호로5길 131,특성화고
고등학교,공립,서울방송고등학교,서울특별시 성동구 동호로5길 131,특성화고
고등학교,공립,서울방송고등학교,서울특별시 성동구 동호로5길 131,특성화고
고등학교,공립,서울방송고등학교,서울특별시 성동구 동호로5길 131,특성화고
고등학교,공립,서울방송고등학교,서울특별시 성동구 동호로5길 131,특성화고
고등학교,공립,서울방송고등학교,서울특별시 성동구 동호로5길 131,특성화고
고등학교,공립,서울방송고등학교,서울특별시 성동구 동호로5길 131,특성화고
고등학교,공립,서울방송고등학교,서울특별시 성동구 동호로5길 131,특성화고
고등학교,공립,서울방송고등학교,서울특별시 성동구 동호로5길 131,특성화고
고등학교,사립,경복비즈니스고등학교,서울특별시 강서구 화곡로 379,특성화고
고등학교,사립,경복비즈니스고등학교,서울특별시 강서구 화곡로 379,특성화고
고등학교,사립,경복비즈니스고등학교,서울특별시 강서구 화곡로 379,특성화고
고등학교,사립,경복비즈니스고등학교,서울특별시 강서구 화곡로 379,특성화고
고등학교,사립,경복비즈니스고등학교,서울특별시 강서구 화곡로 379,특성화고
고등학교,사립,경복비즈니스고등학교,서울특별시 강서구 화곡로 379,특성화고
고등학교,사립,경복비즈니스고등학교,서울특별시 강서구 화곡로 379,특성화고
고등학교,사립,경복비즈니스고등학교,서울특별시 강서구 화곡로 379,특성화고
고등학교,사립,경복비즈니스고등학교,서울특별시 강서구 화곡로 379,특성화고
고등학교,사립,경복비즈니스고등학교,서울특별시 강서구 화곡로 379,특성화고
고등학교,사립,경복비즈니스고등학교,서울특별시 강서구 화곡로 379,특성화고
고등학교,사립,경복비즈니스고등학교,서울특별시 강서구 화곡로 379,특성화고
고등학교,사립,경복비즈니스고등학교,서울특별시 강서구 화곡로 379,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,사립,대동세무고등학교,서울특별시 종로구 계동길 84-10,특성화고
고등학교,공립,한강미디어고등학교,서울특별시 영등포구 선유로55길 22,특성화고
고등학교,공립,한강미디어고등학교,서울특별시 영등포구 선유로55길 22,특성화고
고등학교,공립,한강미디어고등학교,서울특별시 영등포구 선유로55길 22,특성화고
고등학교,공립,한강미디어고등학교,서울특별시 영등포구 선유로55길 22,특성화고
고등학교,공립,한강미디어고등학교,서울특별시 영등포구 선유로55길 22,특성화고
고등학교,공립,한강미디어고등학교,서울특별시 영등포구 선유로55길 22,특성화고
고등학교,공립,한강미디어고등학교,서울특별시 영등포구 선유로55길 22,특성화고
고등학교,공립,한강미디어고등학교,서울특별시 영등포구 선유로55길 22,특성화고
고등학교,공립,한강미디어고등학교,서울특별시 영등포구 선유로55길 22,특성화고
고등학교,공립,구현고등학교,서울특별시 구로구 경인로53가길 17,자율고
고등학교,공립,구현고등학교,서울특별시 구로구 경인로53가길 17,자율고
고등학교,공립,구현고등학교,서울특별시 구로구 경인로53가길 17,자율고
고등학교,공립,구현고등학교,서울특별시 구로구 경인로53가길 17,자율고
고등학교,사립,해성여자고등학교,서울특별시 동대문구 전농로20길 31,일반고
고등학교,사립,해성여자고등학교,서울특별시 동대문구 전농로20길 31,일반고
고등학교,사립,해성여자고등학교,서울특별시 동대문구 전농로20길 31,일반고
고등학교,사립,해성여자고등학교,서울특별시 동대문구 전농로20길 31,일반고
고등학교,사립,해성여자고등학교,서울특별시 동대문구 전농로20길 31,일반고
고등학교,공립,서울국제고등학교,서울특별시 종로구 성균관로13길 40,특목고
고등학교,공립,세종과학고등학교,서울특별시 구로구 오리로21길 79,특목고
고등학교,사립,보인고등학교,서울특별시 송파구 오금로49길 18,자율고
고등학교,사립,보인고등학교,서울특별시 송파구 오금로49길 18,자율고
고등학교,사립,보인고등학교,서울특별시 송파구 오금로49길 18,자율고
고등학교,사립,보인고등학교,서울특별시 송파구 오금로49길 18,자율고
고등학교,사립,보인고등학교,서울특별시 송파구 오금로49길 18,자율고
고등학교,사립,보인고등학교,서울특별시 송파구 오금로49길 18,자율고
고등학교,사립,보인고등학교,서울특별시 송파구 오금로49길 18,자율고
고등학교,사립,해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,특성화고
고등학교,사립,해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,특성화고
고등학교,사립,해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,특성화고
고등학교,사립,해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,특성화고
고등학교,사립,해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,특성화고
고등학교,사립,해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,특성화고
고등학교,사립,해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,특성화고
고등학교,사립,해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,특성화고
고등학교,사립,해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,특성화고
고등학교,사립,해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,특성화고
고등학교,사립,해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,특성화고
고등학교,사립,해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,특성화고
고등학교,사립,예일디자인고등학교,서울특별시 은평구 연서로 117,특성화고
고등학교,사립,예일디자인고등학교,서울특별시 은평구 연서로 117,특성화고
고등학교,사립,예일디자인고등학교,서울특별시 은평구 연서로 117,특성화고
고등학교,사립,예일디자인고등학교,서울특별시 은평구 연서로 117,특성화고
고등학교,사립,예일디자인고등학교,서울특별시 은평구 연서로 117,특성화고
고등학교,사립,예일디자인고등학교,서울특별시 은평구 연서로 117,특성화고
고등학교,사립,예일디자인고등학교,서울특별시 은평구 연서로 117,특성화고
고등학교,사립,예일디자인고등학교,서울특별시 은평구 연서로 117,특성화고
고등학교,사립,예일디자인고등학교,서울특별시 은평구 연서로 117,특성화고
고등학교,사립,예일디자인고등학교,서울특별시 은평구 연서로 117,특성화고
고등학교,사립,예일디자인고등학교,서울특별시 은평구 연서로 117,특성화고
고등학교,사립,예일디자인고등학교,서울특별시 은평구 연서로 117,특성화고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,덕수고등학교,서울특별시 송파구 위례북로 10,일반고
고등학교,공립,상암고등학교,서울특별시 마포구 월드컵북로 445,일반고
고등학교,공립,상암고등학교,서울특별시 마포구 월드컵북로 445,일반고
고등학교,공립,상암고등학교,서울특별시 마포구 월드컵북로 445,일반고
고등학교,공립,상암고등학교,서울특별시 마포구 월드컵북로 445,일반고
고등학교,공립,원묵고등학교,서울특별시 중랑구 숙선옹주로 82,자율고
고등학교,공립,원묵고등학교,서울특별시 중랑구 숙선옹주로 82,자율고
고등학교,공립,원묵고등학교,서울특별시 중랑구 숙선옹주로 82,자율고
고등학교,공립,원묵고등학교,서울특별시 중랑구 숙선옹주로 82,자율고
외국인학교,사립,서울외국인학교,서울특별시 서대문구 연희로22길 39,
고등학교,사립,고려대학교사범대학부속고등학교,서울특별시 성북구 정릉로 161,일반고
고등학교,사립,고려대학교사범대학부속고등학교,서울특별시 성북구 정릉로 161,일반고
고등학교,사립,고려대학교사범대학부속고등학교,서울특별시 성북구 정릉로 161,일반고
고등학교,사립,고려대학교사범대학부속고등학교,서울특별시 성북구 정릉로 161,일반고
고등학교,사립,서울영상고등학교,서울특별시 양천구 목동로11길 46,특성화고
고등학교,사립,서울영상고등학교,서울특별시 양천구 목동로11길 46,특성화고
고등학교,사립,서울영상고등학교,서울특별시 양천구 목동로11길 46,특성화고
고등학교,사립,서울영상고등학교,서울특별시 양천구 목동로11길 46,특성화고
고등학교,사립,서울영상고등학교,서울특별시 양천구 목동로11길 46,특성화고
고등학교,사립,서울영상고등학교,서울특별시 양천구 목동로11길 46,특성화고
고등학교,사립,서울영상고등학교,서울특별시 양천구 목동로11길 46,특성화고
고등학교,사립,서울영상고등학교,서울특별시 양천구 목동로11길 46,특성화고
고등학교,사립,서울영상고등학교,서울특별시 양천구 목동로11길 46,특성화고
고등학교,사립,서울영상고등학교,서울특별시 양천구 목동로11길 46,특성화고
고등학교,사립,서울영상고등학교,서울특별시 양천구 목동로11길 46,특성화고
고등학교,사립,서울영상고등학교,서울특별시 양천구 목동로11길 46,특성화고
고등학교,사립,서울영상고등학교,서울특별시 양천구 목동로11길 46,특성화고
고등학교,사립,서울영상고등학교,서울특별시 양천구 목동로11길 46,특성화고
고등학교,사립,한양대학교사범대학부속고등학교,서울특별시 성동구 마조로 42,자율고
고등학교,사립,한양대학교사범대학부속고등학교,서울특별시 성동구 마조로 42,자율고
고등학교,사립,한양대학교사범대학부속고등학교,서울특별시 성동구 마조로 42,자율고
고등학교,사립,한양대학교사범대학부속고등학교,서울특별시 성동구 마조로 42,자율고
고등학교,공립,효문고등학교,서울특별시 도봉구 우이천로 432,일반고
고등학교,공립,신서고등학교,서울특별시 양천구 은행정로 42,일반고
고등학교,공립,세현고등학교,서울특별시 강서구 허준로 227,일반고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,특성화고
고등학교,사립,목동고등학교,서울특별시 양천구 목동동로2길 68,일반고
고등학교,사립,목동고등학교,서울특별시 양천구 목동동로2길 68,일반고
고등학교,사립,목동고등학교,서울특별시 양천구 목동동로2길 68,일반고
고등학교,사립,목동고등학교,서울특별시 양천구 목동동로2길 68,일반고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,서울디자인고등학교,서울특별시 마포구 백범로 139,특성화고
고등학교,사립,대진디자인고등학교,서울특별시 강남구 광평로39길 93,특성화고
고등학교,사립,대진디자인고등학교,서울특별시 강남구 광평로39길 93,특성화고
고등학교,사립,대진디자인고등학교,서울특별시 강남구 광평로39길 93,특성화고
고등학교,사립,대진디자인고등학교,서울특별시 강남구 광평로39길 93,특성화고
고등학교,사립,대진디자인고등학교,서울특별시 강남구 광평로39길 93,특성화고
고등학교,사립,대진디자인고등학교,서울특별시 강남구 광평로39길 93,특성화고
고등학교,사립,대진디자인고등학교,서울특별시 강남구 광평로39길 93,특성화고
고등학교,사립,대진디자인고등학교,서울특별시 강남구 광평로39길 93,특성화고
고등학교,사립,대진디자인고등학교,서울특별시 강남구 광평로39길 93,특성화고
고등학교,사립,대진디자인고등학교,서울특별시 강남구 광평로39길 93,특성화고
고등학교,사립,대진디자인고등학교,서울특별시 강남구 광평로39길 93,특성화고
고등학교,사립,대진디자인고등학교,서울특별시 강남구 광평로39길 93,특성화고
고등학교,사립,대진디자인고등학교,서울특별시 강남구 광평로39길 93,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,사립,서울관광고등학교,서울특별시 관악구 은천로15길 25,특성화고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,서울로봇고등학교,서울특별시 강남구 광평로20길 63,특목고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,성동공업고등학교,서울특별시 중구 다산로 290,특성화고
고등학교,공립,불암고등학교,서울특별시 노원구 중계로 155,일반고
고등학교,공립,월계고등학교,서울특별시 노원구 초안산로5길 66,일반고
고등학교,공립,선유고등학교,서울특별시 영등포구 선유로 227,일반고
고등기술학교,사립,한국제과학교,서울특별시 영등포구 여의대방로61길 42,
고등기술학교,사립,한국제과학교,서울특별시 영등포구 여의대방로61길 42,
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
고등학교,사립,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,특성화고
